Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
71345.000000	0.214658	0.419988	0.184246	0.140722	0.412993	
71431.000000	0.214658	0.419988	0.184246	0.140722	0.412993	
73636.000000	0.224632	0.439503	0.192807	0.147261	0.432183	
75311.000000	0.224632	0.439503	0.192807	0.147261	0.432183	
75324.000000	0.224632	0.439503	0.192807	0.147261	0.432183	
76450.000000	0.224632	0.439503	0.192807	0.147261	0.432183	
76471.000000	0.233148	0.456164	0.200116	0.152844	0.448567	
76474.000000	0.233148	0.456164	0.200116	0.152844	0.448567	
85623.000000	0.249977	0.489091	0.214560	0.163876	0.480945	
86000.000000	0.249977	0.489091	0.214560	0.163876	0.480945	
86475.000000	0.000000	0.597689	0.000000	0.200263	0.587734	
86483.000000	0.000000	1.339463	0.000000	0.448803	1.317153	
86489.000000	0.000000	1.339463	0.000000	0.448803	1.317153	
86688.000000	0.000000	0.506496	0.000000	0.169708	0.498059	
86779.000000	0.020136	1.161953	0.020136	0.389327	1.142599	
87329.000000	0.014870	0.858065	0.014870	0.287505	0.000000	
87756.000000	0.034855	2.011250	0.034855	0.673894	0.008440	
87801.000000	0.470264	27.136123	0.470264	9.092291	0.113877	
