Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	Rsbk[5]	Rsbk[6]	Rsbk[7]	Rsbk[8]	Rsbk[9]	
31060.000000	0.001900	0.310647	0.002319	0.131408	0.219837	0.068165	0.000000	0.000000	0.001900	0.008757	
31100.000000	0.001900	0.310647	0.002319	0.131408	0.219837	0.068165	0.000000	0.000000	0.001900	0.008757	
31516.000000	0.001520	0.248518	0.001855	0.105126	0.175870	0.054532	0.011731	0.011731	0.001520	0.007006	
31566.000000	0.001520	0.248518	0.001855	0.105126	0.175870	0.054532	0.011731	0.011731	0.001520	0.007006	
31567.000000	0.001520	0.248518	0.001855	0.105126	0.175870	0.054532	0.011731	0.011731	0.001520	0.007006	
31569.000000	0.001520	0.248518	0.001855	0.105126	0.175870	0.054532	0.011731	0.011731	0.001520	0.007006	
31585.000000	0.000000	0.327893	0.000000	0.138703	0.232041	0.071949	0.015478	0.015478	0.000000	0.009244	
35348.000000	0.027425	0.232976	0.010031	0.098552	0.164871	0.051122	0.010998	0.010998	0.027425	0.000000	
35349.000000	0.037038	0.314636	0.013547	0.133095	0.222660	0.069041	0.000000	0.000000	0.037038	0.003196	
37087.000000	0.032923	0.279676	0.012042	0.118306	0.197920	0.061369	0.023932	0.023932	0.032923	0.000000	
37092.000000	0.032923	0.279676	0.012042	0.118306	0.197920	0.061369	0.023932	0.023932	0.032923	0.000000	
37096.000000	0.032923	0.279676	0.012042	0.118306	0.197920	0.061369	0.023932	0.023932	0.032923	0.000000	
37137.000000	0.022078	0.187549	0.008075	0.079335	0.132723	0.041154	0.016049	0.016049	0.022078	0.000078	
37167.000000	0.027398	0.222254	0.000000	0.098454	0.164708	0.000000	0.019917	0.019917	0.027398	0.000000	
49918.000000	0.000000	0.387480	0.030608	0.171646	0.287154	0.051284	0.000000	0.000000	0.000000	0.000000	
49921.000000	0.012140	0.215266	0.017004	0.095359	0.159530	0.028491	0.000209	0.000000	0.012140	0.000209	
50077.000000	0.014493	0.256984	0.000000	0.113839	0.190446	0.034013	0.000000	0.013142	0.014493	0.000000	
50089.000000	0.011005	0.195144	0.006717	0.086445	0.144618	0.025828	0.010387	0.009980	0.011005	0.006717	
51708.000000	0.010598	0.187921	0.006469	0.083246	0.139265	0.024872	0.010002	0.009610	0.010598	0.006469	
51765.000000	0.010598	0.187921	0.006469	0.083246	0.139265	0.024872	0.010002	0.009610	0.010598	0.006469	
51769.000000	0.010598	0.187921	0.006469	0.083246	0.139265	0.024872	0.010002	0.009610	0.010598	0.006469	
51773.000000	0.011561	0.205003	0.007057	0.090813	0.151924	0.027133	0.010912	0.010484	0.011561	0.007057	
51776.000000	0.010598	0.187921	0.006469	0.083246	0.139265	0.024872	0.010002	0.009610	0.010598	0.006469	
54017.000000	0.011178	0.198218	0.000000	0.087807	0.146895	0.026235	0.010550	0.010137	0.011178	0.000000	
54341.000000	0.012679	0.224819	0.000499	0.099591	0.166609	0.029755	0.011966	0.000000	0.012679	0.000499	
54380.000000	0.014948	0.265065	0.000000	0.117419	0.196434	0.000000	0.014108	0.000546	0.014948	0.000000	
54487.000000	0.012606	0.223522	0.008188	0.099016	0.165648	0.144102	0.000000	0.000461	0.012606	0.000261	
54571.000000	0.000000	0.402340	0.014738	0.178229	0.298167	0.259383	0.000000	0.000000	0.000000	0.000000	
54937.000000	0.077488	0.201170	0.007369	0.089115	0.149083	0.129691	0.000666	0.000882	0.083055	0.006580	
54952.000000	0.077488	0.201170	0.007369	0.089115	0.149083	0.129691	0.000666	0.000882	0.083055	0.006580	
55097.000000	0.086098	0.223522	0.008188	0.099016	0.165648	0.144102	0.000000	0.000980	0.092283	0.007311	
55128.000000	0.096860	0.251463	0.009211	0.111393	0.186354	0.162114	0.000000	0.000000	0.103819	0.008225	
56327.000000	0.086098	0.223522	0.008188	0.099016	0.165648	0.144102	0.000000	0.007925	0.092283	0.007311	
57019.000000	0.086098	0.223522	0.008188	0.099016	0.165648	0.144102	0.000000	0.007925	0.092283	0.007311	
57836.000000	0.089337	0.231932	0.000000	0.102741	0.171880	0.149523	0.003399	0.008223	0.095755	0.000000	
57847.000000	0.077905	0.202253	0.000946	0.089594	0.149886	0.130390	0.002964	0.007171	0.083502	0.000946	
58601.000000	0.076351	0.198218	0.000000	0.087807	0.146895	0.127788	0.002905	0.007028	0.081836	0.000000	
58650.000000	0.101801	0.264290	0.000000	0.117076	0.195861	0.170384	0.000000	0.000000	0.109115	0.000000	
58703.000000	0.076351	0.198218	0.000000	0.087807	0.146895	0.127788	0.000065	0.000065	0.081836	0.000000	
58704.000000	0.098274	0.255133	0.000037	0.113019	0.189075	0.164481	0.000000	0.000000	0.105334	0.000037	
58713.000000	0.087354	0.226785	0.000033	0.100462	0.168066	0.146205	0.001096	0.000000	0.093631	0.000033	
58718.000000	0.076351	0.198218	0.000000	0.087807	0.146895	0.127788	0.000958	0.000941	0.081836	0.000000	
59102.000000	0.074328	0.192968	0.000457	0.085481	0.143005	0.124404	0.000933	0.000916	0.079669	0.000457	
59105.000000	0.113601	0.294925	0.000000	0.130646	0.218563	0.190134	0.000000	0.000000	0.121763	0.000000	
59324.000000	0.073214	0.190075	0.062841	0.084199	0.140861	0.122538	0.017826	0.000285	0.078474	0.063403	
59350.000000	0.081349	0.211194	0.069824	0.093555	0.156512	0.136154	0.019807	0.000000	0.087194	0.070448	
66868.000000	0.073214	0.190075	0.062841	0.084199	0.140861	0.122538	0.017826	0.052794	0.078474	0.063403	
66892.000000	0.081349	0.211194	0.069824	0.093555	0.156512	0.136154	0.000000	0.058660	0.087194	0.070448	
66930.000000	0.073214	0.190075	0.062841	0.084199	0.140861	0.122538	0.000053	0.052794	0.078474	0.063403	
66938.000000	0.081349	0.211194	0.069824	0.093555	0.156512	0.136154	0.000000	0.058660	0.087194	0.070448	
67135.000000	0.081349	0.211194	0.069824	0.093555	0.156512	0.136154	0.000000	0.058660	0.087194	0.070448	
67156.000000	0.064502	0.167458	0.055364	0.000000	0.124100	0.107958	0.003025	0.046512	0.069137	0.055859	
67167.000000	0.058052	0.150712	0.049827	0.039592	0.111690	0.097162	0.002723	0.041861	0.062223	0.050273	
70077.000000	0.082918	0.215268	0.071170	0.056551	0.159531	0.138780	0.000000	0.059791	0.088875	0.071806	
70093.000000	0.082918	0.215268	0.071170	0.056551	0.159531	0.138780	0.000000	0.059791	0.088875	0.071806	
70219.000000	0.074824	0.194254	0.064223	0.051030	0.143958	0.125233	0.002801	0.053955	0.080200	0.064797	
70257.000000	0.074824	0.194254	0.064223	0.051030	0.143958	0.125233	0.002801	0.053955	0.080200	0.064797	
71324.000000	0.078932	0.204919	0.067749	0.053832	0.151862	0.132108	0.002955	0.056917	0.084603	0.068354	
71345.000000	0.087702	0.227688	0.075277	0.059814	0.168735	0.146787	0.000000	0.063241	0.094003	0.075949	
71431.000000	0.087702	0.227688	0.075277	0.059814	0.168735	0.146787	0.000000	0.063241	0.094003	0.075949	
73636.000000	0.087702	0.227688	0.075277	0.059814	0.168735	0.146787	0.000000	0.063241	0.094003	0.075949	
75311.000000	0.087702	0.227688	0.075277	0.059814	0.168735	0.146787	0.000000	0.063241	0.094003	0.075949	
75324.000000	0.087702	0.227688	0.075277	0.059814	0.168735	0.146787	0.000000	0.063241	0.094003	0.075949	
76450.000000	0.078932	0.204919	0.067749	0.053832	0.151862	0.132108	0.024882	0.056917	0.084603	0.068354	
76471.000000	0.078828	0.204650	0.067660	0.053761	0.151662	0.131935	0.024849	0.056842	0.084492	0.068265	
76474.000000	0.078828	0.204650	0.067660	0.053761	0.151662	0.131935	0.024849	0.056842	0.084492	0.068265	
85623.000000	0.084990	0.220648	0.072949	0.057964	0.163518	0.142248	0.026791	0.061286	0.091097	0.073601	
86000.000000	0.106238	0.275810	0.091186	0.072455	0.204398	0.177811	0.000000	0.000000	0.113871	0.092001	
86475.000000	0.000000	0.223642	0.000000	0.058751	0.165737	0.144179	0.000661	0.000680	0.092333	0.074600	
86483.000000	0.000000	0.676026	0.000000	0.177592	0.500990	0.435824	0.000000	0.002055	0.279104	0.000000	
86489.000000	0.000000	0.811231	0.000000	0.213110	0.601188	0.522989	0.000000	0.000000	0.334925	0.000000	
86688.000000	0.000000	0.219346	0.000000	0.057622	0.162553	0.141409	0.003193	0.003193	0.090559	0.003385	
86779.000000	0.007494	0.548596	0.007494	0.144116	0.406554	0.353672	0.007987	0.007987	0.226493	0.008467	
87329.000000	0.005711	0.418093	0.005711	0.109833	0.000000	0.269539	0.006087	0.006087	0.172614	0.006453	
87756.000000	0.010531	0.770946	0.010531	0.202527	0.094769	0.497017	0.011224	0.011224	0.318292	0.011899	
87801.000000	0.013635	0.998156	0.013635	0.262215	0.122700	0.643497	0.000000	0.000000	0.412098	0.015405	
87899.000000	0.000000	1.091407	0.000000	0.286712	0.134163	0.703614	0.000000	0.000000	0.450598	0.000000	
88400.000000	0.000000	1.091407	0.000000	0.286712	0.134163	0.703614	0.000000	0.000000	0.450598	0.000000	
88599.000000	0.001365	1.005252	0.001365	0.264079	0.123572	0.648071	0.001365	0.001365	0.000000	0.000000	
88622.000000	0.000000	1.475712	0.000000	0.387669	0.181404	0.951370	0.000000	0.000000	0.088874	0.000000	
88645.000000	0.000000	0.335991	0.000000	0.000000	0.041302	0.216609	0.002586	0.002586	0.020235	0.000571	
88900.000000	0.003438	0.453226	0.003438	0.048893	0.055713	0.292188	0.003488	0.003488	0.027295	0.000000	
89013.000000	0.006058	0.798593	0.006058	0.086150	0.098168	0.514841	0.006146	0.006146	0.048095	0.005051	
89168.000000	0.003217	0.424140	0.003217	0.045755	0.052138	0.273437	0.003264	0.003264	0.025544	0.002683	
89357.000000	0.045940	6.056313	0.045940	0.653342	0.744480	3.904416	0.000000	0.000000	0.364738	0.038308	
89428.000000	0.000000	0.615215	0.000000	0.066368	0.075626	0.396620	0.000610	0.000610	0.037051	0.003891	
89519.000000	0.003441	0.561951	0.003441	0.060622	0.069079	0.362282	0.000000	0.000000	0.033843	0.000000	
89537.000000	0.031606	5.161513	0.031606	0.556813	0.634485	3.327552	0.000000	0.000000	0.310849	0.070095	
90411.000000	0.000000	0.600470	0.000000	0.064777	0.073814	0.387114	0.004878	0.009958	0.036163	0.008155	
90865.000000	0.000000	1.567157	0.000000	0.169061	0.192645	1.010323	0.000000	0.025990	0.094381	0.000000	
90893.000000	0.012753	4.128081	0.012753	0.445328	0.507449	2.661313	0.022753	0.068460	0.248611	0.022753	
90942.000000	0.013208	4.275361	0.013208	0.461217	0.525554	2.756263	0.023564	0.070902	0.257481	0.023564	
91321.000000	0.000000	0.606523	0.000000	0.065430	0.074558	0.391016	0.003343	0.010059	0.036527	0.003343	
91338.000000	0.000000	1.892267	0.000000	0.204134	0.232609	1.219917	0.000000	0.000000	0.113961	0.000000	
91406.000000	0.027475	4.773079	0.027475	0.514909	0.586737	3.077134	0.033052	0.000000	0.287456	0.027475	
91461.000000	0.027475	4.773079	0.027475	0.514909	0.586737	3.077134	0.033052	0.000000	0.287456	0.027475	
91604.000000	0.005091	0.884477	0.005091	0.095415	0.108725	0.570209	0.006125	0.004388	0.053267	0.005091	
91748.000000	0.028350	4.925069	0.028350	0.531306	0.605420	3.175120	0.034105	0.024434	0.296609	0.028350	
91937.000000	0.000000	1.397371	0.000000	0.150745	0.171774	0.900865	0.009676	0.006932	0.084156	0.000000	
91939.000000	0.002104	6.879170	0.000463	0.742110	0.845631	4.434900	0.000000	0.000000	0.414294	0.017885	
91948.000000	0.000270	0.881218	0.000000	0.095064	0.108325	0.568108	0.015390	0.000404	0.053071	0.002291	
91978.000000	0.000000	0.627530	0.000000	0.067697	0.077140	0.404559	0.010960	0.000288	0.037793	0.001631	
91984.000000	0.010673	2.573288	0.005336	0.277601	0.316325	1.658961	0.044942	0.000000	0.154975	0.006690	
92054.000000	0.009605	2.315959	0.004803	0.249841	0.284692	1.493065	0.040448	0.038308	0.139477	0.006021	
92104.000000	0.009053	2.182828	0.004527	0.235479	0.268327	1.407237	0.038123	0.036106	0.131459	0.005675	
92197.000000	0.011271	2.717517	0.000000	0.293160	0.334054	1.751943	0.047461	0.044951	0.163661	0.000000	
92443.000000	0.000000	1.110510	0.000000	0.119799	0.136511	0.715930	0.019395	0.018369	0.066880	0.000000	
92531.000000	0.012725	2.146710	0.012725	0.231582	0.263887	1.383953	0.037492	0.035509	0.129284	0.012725	
92827.000000	0.012238	2.064514	0.012238	0.222715	0.253783	1.330962	0.036056	0.034149	0.124334	0.012238	
93116.000000	0.000000	2.927760	0.000000	0.315840	0.359899	1.887484	0.051133	0.048428	0.176323	0.000000	
93217.000000	0.002198	2.231649	0.002198	0.240745	0.274328	1.438711	0.038975	0.036914	0.134400	0.002198	
93277.000000	0.000000	1.088400	0.000000	0.117414	0.133793	0.701675	0.019009	0.018003	0.065548	0.000000	
93465.000000	0.000000	1.523760	0.000000	0.164380	0.187310	0.982346	0.000000	0.000000	0.091767	0.000000	
93601.000000	0.051815	2.331476	0.066048	0.251514	0.286600	1.503068	0.053526	0.053526	0.000000	0.051815	
93952.000000	0.043496	1.957173	0.055445	0.211136	0.240588	1.261761	0.044933	0.044933	0.062257	0.043496	
95311.000000	0.043735	1.967922	0.055749	0.212295	0.241909	1.268690	0.045180	0.045180	0.062599	0.043735	
95388.000000	0.000000	0.855536	0.024236	0.092293	0.105168	0.551551	0.019641	0.019641	0.027214	0.000000	
95431.000000	0.000000	1.260768	0.035716	0.136009	0.154982	0.812799	0.000000	0.000000	0.040105	0.000000	
95724.000000	0.009077	2.737827	0.077560	0.295351	0.336551	1.765037	0.000000	0.000000	0.087090	0.013482	
95973.000000	0.000000	0.618991	0.000000	0.066775	0.076090	0.399054	0.090237	0.033647	0.019690	0.003048	
95987.000000	0.000000	1.086218	0.000000	0.117179	0.133525	0.700269	0.158349	0.059045	0.034552	0.000000	
96766.000000	0.009383	1.337239	0.000000	0.144258	0.164382	0.862098	0.194943	0.072690	0.000000	0.000000	
96771.000000	0.032457	4.625802	0.019610	0.499021	0.568633	2.982187	0.674351	0.251449	0.632131	0.003707	
96897.000000	0.005322	0.758549	0.003216	0.081831	0.093246	0.489025	0.110581	0.041233	0.103658	0.000000	
96913.000000	0.006067	0.864746	0.003666	0.093287	0.106300	0.557489	0.126063	0.047006	0.118170	0.000000	
96987.000000	0.000000	1.077125	0.004566	0.116198	0.132407	0.694407	0.157024	0.058550	0.147193	0.003591	
97024.000000	0.007028	5.246213	0.022240	0.565950	0.644897	3.382157	0.764795	0.285173	0.716913	0.017490	
97206.000000	0.000000	0.678074	0.000000	0.073149	0.083353	0.437145	0.098850	0.036859	0.092661	0.002261	
97239.000000	0.000000	1.268303	0.000000	0.136822	0.155908	0.817657	0.184894	0.068942	0.173318	0.000000	
97240.000000	0.010902	2.780394	0.009576	0.299943	0.341783	1.792479	0.405327	0.151136	0.379950	0.009576	
97494.000000	0.010902	2.780394	0.009576	0.299943	0.341783	1.792479	0.405327	0.151136	0.379950	0.009576	
97548.000000	0.003953	1.008240	0.000000	0.108767	0.123939	0.649998	0.146982	0.054806	0.137779	0.000000	
97572.000000	0.000000	1.279617	0.000000	0.138042	0.157299	0.824950	0.186543	0.069557	0.174864	0.000000	
97608.000000	0.000000	1.231956	0.000000	0.000000	0.000000	0.794224	0.179595	0.066967	0.168351	0.000286	
97610.000000	0.010677	0.611798	0.014540	0.010677	0.010677	0.394417	0.089188	0.033256	0.083604	0.000000	
97667.000000	0.027036	1.549124	0.036816	0.027036	0.027036	0.998697	0.225832	0.084207	0.211693	0.036257	
98044.000000	0.027990	1.603754	0.038114	0.027990	0.027990	1.033917	0.233796	0.087177	0.219158	0.037535	
98566.000000	0.027932	1.600427	0.038035	0.027932	0.027932	1.031772	0.233311	0.086996	0.218704	0.037457	
99505.000000	0.000000	0.824006	0.019583	0.000000	0.000000	0.531224	0.120124	0.044791	0.112603	0.019286	
99598.000000	0.000000	0.799761	0.000000	0.108068	0.135453	0.515367	0.116538	0.043454	0.109594	0.000000	
100057.000000	0.005907	1.041091	0.005907	0.140678	0.176327	0.670880	0.151704	0.056567	0.142664	0.005907	
100211.000000	0.006433	1.133669	0.006433	0.153188	0.192006	0.730538	0.165194	0.061597	0.155351	0.006433	
100372.000000	0.000000	0.933055	0.000000	0.126080	0.158029	0.601262	0.135961	0.000000	0.127860	0.000000	
100583.000000	0.015535	1.031930	0.011926	0.139440	0.174775	0.664977	0.150369	0.053040	0.141409	0.011926	
101367.000000	0.016026	1.064563	0.012303	0.143850	0.180302	0.686006	0.155124	0.054717	0.145881	0.012303	
101478.000000	0.010673	0.708957	0.000000	0.095798	0.120074	0.456853	0.103307	0.036440	0.097151	0.000000	
101641.000000	0.015481	1.028338	0.001874	0.138955	0.174167	0.662662	0.149845	0.052856	0.140917	0.001874	
101776.000000	0.000000	0.731649	0.000000	0.098865	0.123917	0.471476	0.106613	0.037606	0.100260	0.000000	
101900.000000	0.000000	0.731649	0.000000	0.098865	0.123917	0.471476	0.106613	0.037606	0.100260	0.000000	
104502.000000	0.046482	1.086906	0.019665	0.146869	0.184086	0.700404	0.158380	0.055866	0.148942	0.019665	
104859.000000	0.061883	1.447043	0.000000	0.195533	0.245082	0.932477	0.210858	0.000000	0.198293	0.000000	
104910.000000	0.046673	1.091378	0.024204	0.147473	0.184844	0.703286	0.159031	0.032319	0.149555	0.024204	
105057.000000	0.046095	1.077862	0.023904	0.145647	0.182555	0.694576	0.157062	0.031919	0.147703	0.023904	
105239.000000	0.049937	1.167692	0.025897	0.157785	0.197769	0.752462	0.170152	0.034579	0.160013	0.025897	
105304.000000	0.046932	1.097423	0.024338	0.148290	0.185868	0.707181	0.159912	0.032498	0.150384	0.024338	
106158.000000	0.046713	1.092306	0.024225	0.147599	0.185001	0.703884	0.159167	0.032346	0.149682	0.024225	
106572.000000	0.048376	1.131195	0.025087	0.152853	0.191587	0.728943	0.164833	0.033498	0.155012	0.025087	
106824.000000	0.000000	0.744809	0.000000	0.100643	0.126146	0.479956	0.108531	0.022056	0.102064	0.000000	
106989.000000	0.000000	0.651708	0.016350	0.088063	0.110378	0.419962	0.094964	0.019299	0.089306	0.000000	
107266.000000	0.029176	1.303337	0.032698	0.176114	0.220743	0.000000	0.189917	0.038595	0.178601	0.013492	
107346.000000	0.029176	1.303337	0.032698	0.176114	0.222432	0.256852	0.189917	0.000000	0.178601	0.013492	
107414.000000	0.026258	1.173003	0.029428	0.158503	0.200189	0.231166	0.170925	0.001750	0.160741	0.012143	
107590.000000	0.029176	1.303337	0.032698	0.176114	0.222432	0.256852	0.189917	0.000000	0.178601	0.013492	
107938.000000	0.029176	1.303337	0.032698	0.176114	0.222432	0.256852	0.000000	0.025390	0.178601	0.013492	
108010.000000	0.018391	0.000000	0.020611	0.110544	0.139740	0.161903	0.032712	0.016004	0.000000	0.000000	
108281.000000	0.031667	0.092751	0.035490	0.190347	0.240619	0.278782	0.056327	0.027558	0.092751	0.014056	
108643.000000	0.031667	0.092751	0.035490	0.190347	0.240619	0.278782	0.056327	0.027558	0.092751	0.014056	
109273.000000	0.000000	0.054195	0.000000	0.111221	0.140596	0.162895	0.032912	0.016102	0.054195	0.000000	
109441.000000	0.024689	0.106408	0.024689	0.218374	0.276048	0.319830	0.064621	0.000000	0.106408	0.004555	
109732.000000	0.074363	0.320496	0.074363	0.657730	0.831443	0.963312	0.194635	0.026003	0.320496	0.000000	
110021.000000	0.080068	0.345084	0.080068	0.708189	0.895228	1.037214	0.209567	0.027998	0.345084	0.135710	
110022.000000	0.091432	0.394061	0.091432	0.808702	1.022288	1.184426	0.239311	0.000000	0.394061	0.154971	
110213.000000	0.075835	0.326839	0.075835	0.670747	0.847898	0.982377	0.198487	0.076780	0.326839	0.128535	
110258.000000	0.075859	0.326946	0.075859	0.670966	0.848174	0.982697	0.198552	0.076805	0.326946	0.128577	
110944.000000	0.000000	0.467065	0.000000	0.000000	1.211678	1.403853	0.283645	0.109721	0.467065	0.183681	
111200.000000	0.000000	0.192960	0.000000	0.513863	0.500583	0.582208	0.117183	0.045329	0.192960	0.075885	
111260.000000	0.020146	0.143061	0.020146	0.380979	0.371133	0.431650	0.000000	0.033607	0.143061	0.056261	
111494.000000	0.022664	0.160943	0.022664	0.428601	0.417525	0.485606	0.000000	0.000000	0.160943	0.063294	
111810.000000	0.020146	0.143061	0.020146	0.380979	0.371133	0.431650	0.061304	0.000000	0.143061	0.056261	
111929.000000	0.017182	0.122015	0.017182	0.324933	0.316535	0.368150	0.052286	0.001957	0.122015	0.047984	
111982.000000	0.018386	0.130568	0.018386	0.347711	0.338724	0.393957	0.055951	0.000000	0.130568	0.051348	
111988.000000	0.000000	0.131887	0.000000	0.351224	0.342147	0.397938	0.056516	0.004920	0.131887	0.000000	
112150.000000	0.050791	0.118656	0.018513	0.315987	0.307821	0.358014	0.050846	0.004426	0.118656	0.050791	
112220.000000	0.056434	0.131839	0.020570	0.351097	0.342023	0.397793	0.056496	0.000000	0.131839	0.056434	
112410.000000	0.046770	0.109263	0.017047	0.290975	0.283455	0.329675	0.046821	0.047005	0.109263	0.046770	
113401.000000	0.056067	0.130981	0.000000	0.348810	0.339795	0.395202	0.056128	0.056347	0.130981	0.056067	
113613.000000	0.050045	0.000000	0.018688	0.311346	0.000000	0.351883	0.050099	0.050295	0.000000	0.050045	
113676.000000	0.043166	0.215304	0.016119	0.268552	0.059793	0.303517	0.043213	0.043382	0.088890	0.043166	
113690.000000	0.040596	0.202484	0.015159	0.252562	0.056233	0.285445	0.040640	0.040799	0.083598	0.040596	
113702.000000	0.040596	0.202484	0.015159	0.252562	0.056233	0.285445	0.040640	0.040799	0.083598	0.040596	
114197.000000	0.048681	0.242812	0.018179	0.302863	0.067432	0.342295	0.000000	0.048925	0.100247	0.048681	
114531.000000	0.000000	0.346518	0.000000	0.432217	0.096233	0.488491	0.000000	0.069821	0.143063	0.000000	
114712.000000	0.008567	0.261167	0.008567	0.325757	0.072530	0.368171	0.000000	0.000000	0.107825	0.008567	
114790.000000	0.006287	0.191669	0.006287	0.239071	0.053229	0.270199	0.056980	0.004119	0.079132	0.006287	
115204.000000	0.000000	0.314866	0.000000	0.392737	0.087443	0.443872	0.093604	0.000000	0.129996	0.000000	
115387.000000	0.000000	0.314866	0.000000	0.392737	0.087443	0.443872	0.093604	0.000000	0.129996	0.000000	
115557.000000	0.052586	0.224443	0.041400	0.279950	0.062331	0.316400	0.066723	0.000000	0.092663	0.052586	
115662.000000	0.044675	0.190675	0.035172	0.237832	0.052953	0.268797	0.056684	0.000974	0.078722	0.044675	
115674.000000	0.052022	0.222035	0.040956	0.276947	0.061662	0.313006	0.066007	0.000000	0.091669	0.052022	
115905.000000	0.046820	0.199831	0.036861	0.249252	0.055496	0.281705	0.059406	0.002523	0.082502	0.046820	
115963.000000	0.052022	0.222035	0.040956	0.276947	0.061662	0.313006	0.066007	0.000000	0.091669	0.052022	
116291.000000	0.052022	0.222035	0.040956	0.276947	0.061662	0.313006	0.066007	0.000000	0.091669	0.052022	
116366.000000	0.043766	0.186797	0.034456	0.232994	0.051876	0.263330	0.055532	0.059587	0.077121	0.043766	
116626.000000	0.043766	0.186797	0.034456	0.232994	0.051876	0.263330	0.055532	0.059587	0.077121	0.043766	
116653.000000	0.043766	0.186797	0.034456	0.232994	0.051876	0.263330	0.055532	0.059587	0.077121	0.043766	
116659.000000	0.043766	0.186797	0.034456	0.232994	0.051876	0.263330	0.055532	0.059587	0.077121	0.043766	
116988.000000	0.043524	0.185763	0.034266	0.231704	0.000000	0.261872	0.055224	0.059257	0.076694	0.043524	
117236.000000	0.048233	0.205864	0.037973	0.256777	0.022633	0.290210	0.061200	0.065669	0.084993	0.048233	
117931.000000	0.053593	0.228738	0.000000	0.285308	0.025148	0.322455	0.068000	0.072966	0.094437	0.053593	
117969.000000	0.048233	0.205864	0.003669	0.256777	0.022633	0.290210	0.061200	0.065669	0.084993	0.048233	
118339.000000	0.000000	0.319504	0.000000	0.398522	0.035127	0.450410	0.000000	0.101919	0.131910	0.000000	
118357.000000	0.000000	0.311178	0.000000	0.388137	0.034211	0.438672	0.000000	0.099263	0.128473	0.000000	
118384.000000	0.016445	0.224232	0.088707	0.279687	0.000000	0.316103	0.016445	0.071528	0.000000	0.000000	
118624.000000	0.018089	0.246656	0.097579	0.307657	0.044938	0.347715	0.018089	0.078681	0.044938	0.015213	
119796.000000	0.000000	0.327946	0.129737	0.409051	0.059748	0.462310	0.000000	0.104612	0.059748	0.000000	
120164.000000	0.067371	0.264197	0.104518	0.329537	0.048133	0.372442	0.030143	0.000000	0.048133	0.053188	
121015.000000	0.049973	0.195973	0.077528	0.244439	0.000000	0.276266	0.022359	0.011924	0.000000	0.039453	
121280.000000	0.086626	0.339707	0.134390	0.423721	0.033742	0.478890	0.038758	0.020670	0.033742	0.068390	
