Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
1453956.000000	0.000000	0.000000	0.000000	0.018467	0.021147	
1491266.000000	0.000000	0.000000	0.000000	0.261478	0.205017	
1492928.000000	0.000888	0.000000	0.003137	0.000000	0.023372	
1499611.000000	0.000000	0.000000	0.000000	0.002168	0.086052	
1503376.000000	0.000000	0.000000	0.000000	0.000000	0.148726	
1506649.000000	0.000000	0.000000	0.365810	0.000000	0.730919	
1512327.000000	0.000000	0.008260	0.184885	0.008260	0.369415	
1512535.000000	0.000000	0.000000	0.303617	0.000000	0.606653	
1515683.000000	0.000000	0.002398	0.192464	0.002398	0.384558	
1515987.000000	0.000000	0.000000	0.299234	0.000000	0.597895	
1516158.000000	0.000000	0.002923	0.203387	0.002923	0.406384	
1516390.000000	0.000000	0.000000	0.173007	0.000000	0.345682	
1518874.000000	0.000000	0.000000	0.000000	0.000000	0.740242	
1519395.000000	0.003868	0.000000	0.004302	0.003764	0.185578	
1519422.000000	0.005157	0.000000	0.005736	0.000000	0.247438	
1519540.000000	0.000000	0.000000	0.000000	0.026377	0.342039	
1524494.000000	0.000000	0.095162	0.000000	0.069256	0.052272	
1537866.000000	0.002287	0.000000	0.005518	0.000000	1.769056	
1538486.000000	0.000334	0.006689	0.000000	0.004358	0.775677	
1554964.000000	0.000000	0.115859	0.000000	0.182530	1.867421	
1594988.000000	0.000000	0.129894	0.000000	0.073683	1.292141	
1618595.000000	0.000000	0.096092	0.000000	0.078244	1.725476	
1645379.000000	0.000000	0.143905	0.045019	0.116329	4.329132	
1649436.000000	0.000000	0.000000	0.000000	0.000000	6.315098	
1661071.000000	0.000000	0.000000	0.000000	0.032488	1.718744	
1669474.000000	0.000000	0.000000	0.000000	0.157803	1.556171	
1671265.000000	0.000000	0.000000	0.000000	0.449816	0.471128	
1672101.000000	0.000000	0.000000	0.000000	0.157152	0.164597	
1700372.000000	0.042577	0.135680	0.000000	0.059596	0.077659	
1705315.000000	0.033808	0.128211	0.000000	0.054213	0.095246	
1724767.000000	0.046354	0.123742	0.026792	0.000000	0.059077	
1726256.000000	0.000000	0.000000	0.000000	0.160069	0.000000	
1732852.000000	0.000000	0.000000	0.000000	0.000000	0.143596	
1732881.000000	0.000000	0.000000	0.000000	0.000000	0.129972	
1733888.000000	0.000000	0.000000	0.000000	0.000000	0.029902	
1735416.000000	0.033273	0.026496	0.033273	0.000000	0.000000	
1736625.000000	0.027142	0.021700	0.027142	0.029070	0.000000	
1737579.000000	0.011592	0.002158	0.006082	0.000000	0.000000	
1740294.000000	0.019803	0.024565	0.019803	0.000000	0.000000	
1741983.000000	0.036253	0.033852	0.036253	0.000000	0.000000	
1743068.000000	0.004359	0.017805	0.004359	0.016229	0.000000	
1743306.000000	0.003515	0.000000	0.003515	0.000000	0.000000	
1744602.000000	0.015331	0.011810	0.015331	0.000000	0.000000	
1745356.000000	0.003737	0.002570	0.003737	0.000000	0.000000	
1745726.000000	0.056254	0.056254	0.056254	0.055598	0.000000	
1748043.000000	0.065720	0.065720	0.065720	0.000000	0.000000	
1748185.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1749077.000000	0.038490	0.034193	0.038490	0.000000	0.000000	
1749264.000000	0.028868	0.025645	0.028868	0.000000	0.005263	
1749836.000000	0.110074	0.097785	0.110074	0.000000	0.000000	
1750381.000000	0.075579	0.067141	0.075579	0.000000	0.023208	
1751231.000000	0.038470	0.034175	0.038470	0.000000	0.000000	
1751337.000000	0.035261	0.031324	0.035261	0.000000	0.000000	
1751654.000000	0.099973	0.088811	0.099973	0.000000	0.000000	
1752783.000000	0.000000	0.096090	0.000000	0.117829	0.000000	
1754864.000000	0.000000	0.000000	0.000000	0.064633	0.000000	
1755758.000000	0.037130	0.075205	0.037130	0.000000	0.000000	
1756908.000000	0.039882	0.080777	0.039882	0.000000	0.000000	
1756979.000000	0.027848	0.056404	0.027848	0.028283	0.000000	
1757004.000000	0.034305	0.055850	0.030533	0.028283	0.000000	
1757100.000000	0.034305	0.055850	0.030533	0.028283	0.000000	
1759024.000000	0.043462	0.070758	0.038683	0.000000	0.000000	
1759317.000000	0.052744	0.085870	0.003374	0.000000	0.000000	
1759334.000000	0.048752	0.079370	0.003119	0.000000	0.000000	
1765443.000000	0.044647	0.000000	0.005683	0.004820	0.000000	
1765465.000000	0.141428	0.002732	0.018002	0.000000	0.000000	
1766007.000000	0.011125	0.002722	0.011125	0.000000	0.000000	
1770850.000000	0.056896	0.053580	0.053706	0.000000	0.000000	
1770993.000000	0.000000	0.000000	0.000000	0.009789	0.000000	
1771366.000000	0.000000	0.035688	0.000000	0.000000	0.000000	
1771813.000000	0.004055	0.001521	0.000000	0.000000	0.000000	
1772326.000000	0.001417	0.000000	0.001417	0.002501	0.000000	
1772437.000000	0.005187	0.002664	0.005187	0.000000	0.000000	
1772464.000000	0.005184	0.000423	0.005184	0.000000	0.000000	
1775474.000000	0.080177	0.075078	0.080177	0.000000	0.000000	
1776679.000000	0.080177	0.075078	0.080177	0.000000	0.000000	
1777125.000000	0.004247	0.085465	0.020202	0.000000	0.000000	
1790096.000000	0.003398	0.000503	0.003398	0.000000	0.048480	
1826376.000000	0.000000	0.123430	0.000000	0.081414	0.010071	
1826824.000000	0.002990	0.085764	0.005506	0.056570	0.000000	
1871970.000000	0.013052	0.426425	0.000000	0.327789	0.000000	
1891222.000000	0.001361	0.000000	0.000000	0.000000	0.084052	
1891235.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1891238.000000	0.000000	0.000000	0.000452	0.000000	0.000000	
1891485.000000	0.069751	0.034138	0.000000	0.000000	0.074057	
1892363.000000	0.001819	0.559121	0.000000	0.000000	0.033540	
1892526.000000	0.009272	0.559121	0.000000	0.000000	0.033540	
1892552.000000	0.010186	0.613969	0.000000	0.000000	0.138836	
1892607.000000	0.014541	0.540853	0.000000	0.000000	0.122302	
1892688.000000	0.014541	0.540853	0.000000	0.000000	0.122302	
1892711.000000	0.014541	0.540853	0.000000	0.000000	0.122302	
1892720.000000	0.013984	0.520111	0.000000	0.000000	0.117612	
1896105.000000	0.005960	0.187788	0.000000	0.000000	0.062198	
1907123.000000	0.038851	0.299984	0.000000	0.107852	0.109198	
1920505.000000	0.027563	0.075901	0.000000	0.033770	0.020214	
1921489.000000	0.042817	0.117908	0.000000	0.052459	0.020886	
1935972.000000	0.002606	0.312129	0.000000	0.002606	0.124395	
1947610.000000	0.000000	0.028041	0.000000	0.149659	0.093824	
1952618.000000	0.000404	0.164220	0.000000	0.115202	0.144301	
1955679.000000	0.067013	0.316967	0.000000	0.222356	0.278521	
1959551.000000	0.017918	0.033149	0.013313	0.000000	0.033149	
1990398.000000	0.015047	0.054757	0.000000	0.087763	0.072142	
2005583.000000	0.013592	0.010955	0.000000	0.016705	0.016705	
2017967.000000	0.009186	0.055403	0.000000	0.014118	0.065023	
2040594.000000	0.040062	0.021179	0.000000	0.047527	0.028092	
2058193.000000	0.008017	0.010065	0.000000	0.011929	0.009371	
2059951.000000	0.011702	0.002222	0.000000	0.122216	0.002222	
2065344.000000	0.015817	0.003054	0.000000	0.109436	0.013622	
2076416.000000	0.058609	0.000000	0.018852	0.093213	0.025641	
2077538.000000	0.097660	0.000000	0.000000	0.156527	0.025028	
