Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
54487.000000	0.001212	0.001212	0.007705	0.000000	0.118713	
54571.000000	0.000000	0.000000	0.024024	0.000000	0.370172	
54937.000000	0.014000	0.014000	0.000000	0.000000	0.302335	
54952.000000	0.000000	0.000000	0.000000	0.351296	0.395249	
55097.000000	0.003910	0.003910	0.000000	0.162483	0.182813	
55128.000000	0.000000	0.000000	0.000000	0.283992	0.319525	
56327.000000	0.038195	0.038195	0.000000	0.147710	0.166191	
57019.000000	0.000000	0.000000	0.000000	0.315645	0.355138	
57836.000000	0.016621	0.016621	0.000000	0.146796	0.165163	
57847.000000	0.000000	0.000000	0.021938	0.209713	0.235952	
58601.000000	0.019077	0.019077	0.000000	0.185025	0.208176	
58650.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
58703.000000	0.000036	0.000036	0.000000	0.593050	0.000000	
58704.000000	0.000000	0.000000	0.010031	0.404799	0.411114	
58713.000000	0.000306	0.000306	0.009022	0.364110	0.369790	
58718.000000	0.000000	0.000000	0.012841	0.518217	0.526301	
59102.000000	0.006524	0.006524	0.000000	0.280968	0.285351	
59105.000000	0.000000	0.000000	0.012984	0.463387	0.470615	
59324.000000	0.003352	0.003352	0.006389	0.228011	0.231567	
59350.000000	0.000000	0.000000	0.000000	0.313827	0.318723	
66868.000000	0.076233	0.076233	0.076233	0.168467	0.171095	
66892.000000	0.000000	0.000000	0.000000	0.435058	0.441845	
66930.000000	0.000585	0.000585	0.000585	0.212093	0.215402	
66938.000000	0.000000	0.000000	0.000000	0.522103	0.530247	
67135.000000	0.005009	0.005009	0.197025	0.000000	0.455765	
67156.000000	0.000000	0.000000	0.272888	0.187091	0.631253	
67167.000000	0.043491	0.043491	0.127674	0.087533	0.295340	
70077.000000	0.000000	0.000000	0.332019	0.232984	0.000000	
70093.000000	0.002871	0.002871	0.169814	0.000000	0.143591	
70219.000000	0.000000	0.000000	0.269794	0.404353	0.281936	
70257.000000	0.019898	0.019898	0.151244	0.226677	0.158051	
71324.000000	0.000000	0.000000	0.189288	0.283696	0.197807	
71345.000000	0.001897	0.001897	0.000000	0.223148	0.155307	
71431.000000	0.000000	0.000000	0.189645	0.235080	0.163339	
73636.000000	0.054211	0.054211	0.142122	0.176172	0.122408	
75311.000000	0.000000	0.000000	0.365347	0.448351	0.000000	
75324.000000	0.016239	0.016239	0.145021	0.177969	0.032976	
76450.000000	0.000000	0.000000	0.163812	0.201029	0.037249	
76471.000000	0.000313	0.000313	0.131555	0.000000	0.030169	
76474.000000	0.000000	0.000000	0.180068	0.000054	0.041295	
85623.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
86000.000000	0.000000	0.000000	0.039670	0.000000	0.012095	
86475.000000	0.007068	0.007068	0.022800	0.007273	0.000000	
86483.000000	0.000000	0.000000	0.041128	0.013120	0.005781	
86489.000000	0.004965	0.004965	0.037737	0.000000	0.005305	
86688.000000	0.000000	0.000000	0.234898	0.000000	0.000000	
86779.000000	0.022538	0.022538	0.074120	0.022538	0.041877	
87329.000000	0.000000	0.000000	0.000000	0.000000	0.189812	
87756.000000	0.004291	0.004291	0.318861	0.004291	0.000000	
87801.000000	0.000000	0.000000	0.489920	0.000000	0.384435	
87899.000000	0.051103	0.051103	0.285292	0.000000	0.223865	
88400.000000	0.000000	0.000000	0.612473	0.000000	0.480601	
88599.000000	0.016107	0.016107	0.242623	0.134734	0.190383	
88622.000000	0.000000	0.000000	0.350502	0.194642	0.275035	
88645.000000	0.022666	0.022666	0.272646	0.151406	0.213942	
88900.000000	0.000000	0.000000	0.473613	0.263008	0.371639	
89013.000000	0.022759	0.022759	0.283982	0.157702	0.222838	
89168.000000	0.000000	0.000000	0.714114	0.396564	0.000000	
89357.000000	0.025887	0.025887	0.342010	0.193955	0.054662	
89428.000000	0.000000	0.000000	0.479244	0.271781	0.076595	
89519.000000	0.015442	0.015442	0.000000	0.000000	0.051001	
89537.000000	0.000000	0.000000	0.000000	0.347675	0.242939	
90411.000000	0.103828	0.103828	0.139323	0.172160	0.000000	
90865.000000	0.000000	0.000000	0.142305	0.000000	0.077538	
90893.000000	0.003544	0.003544	0.000000	0.000000	0.007088	
90942.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
91321.000000	0.001684	0.001684	0.056081	0.000000	0.022294	
91338.000000	0.000000	0.000000	0.087475	0.000000	0.034774	
91406.000000	0.009188	0.009188	0.053038	0.160010	0.016808	
91461.000000	0.000000	0.000000	0.140078	0.422601	0.000000	
91604.000000	0.022467	0.022467	0.055579	0.167678	0.142550	
91748.000000	0.000000	0.000000	0.000000	0.396862	0.348450	
91937.000000	0.016276	0.016276	0.081378	0.176730	0.155171	
91939.000000	0.000000	0.000000	0.108309	0.235219	0.206525	
91948.000000	0.005337	0.005337	0.130684	0.283809	0.249188	
91978.000000	0.000000	0.000000	0.167480	0.363720	0.319351	
91984.000000	0.004937	0.004937	0.062039	0.134732	0.118297	
92054.000000	0.000000	0.000000	0.076041	0.165141	0.144996	
92104.000000	0.009463	0.009463	0.063196	0.137244	0.120502	
92197.000000	0.000000	0.000000	0.120799	0.262343	0.230340	
92443.000000	0.020053	0.020053	0.000000	0.169062	0.148439	
92531.000000	0.000000	0.000000	0.371547	0.000000	0.000000	
92827.000000	0.053400	0.053400	0.116019	0.098219	0.000000	
93116.000000	0.000000	0.000000	0.105097	0.093934	0.104105	
93217.000000	0.009349	0.009349	0.000000	0.048775	0.073104	
93277.000000	0.000000	0.000000	0.109964	0.000000	0.150657	
93465.000000	0.014506	0.014506	0.047412	0.232986	0.059142	
93601.000000	0.000000	0.000000	0.072159	0.354593	0.090011	
93952.000000	0.123180	0.123180	0.000000	0.361329	0.000000	
95311.000000	0.000000	0.000000	0.000000	1.008866	0.000000	
95388.000000	0.006615	0.006615	0.070287	0.277288	0.000000	
95431.000000	0.000000	0.000000	0.152000	0.599653	0.000000	
95724.000000	0.029010	0.029010	0.068244	0.269229	0.043087	
95973.000000	0.000000	0.000000	0.135750	0.535548	0.085709	
95987.000000	0.001463	0.001463	0.125180	0.000000	0.000000	
96766.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
96771.000000	0.010445	0.010445	0.023542	0.022216	0.000000	
96897.000000	0.000000	0.000000	0.024536	0.023154	0.012268	
96913.000000	0.002313	0.002313	0.041052	0.000000	0.000000	
96987.000000	0.000000	0.000000	0.000000	0.304946	0.062855	
97024.000000	0.022076	0.022076	0.072879	0.125195	0.025805	
97206.000000	0.000000	0.000000	0.213287	0.366393	0.000000	
97239.000000	0.002486	0.002486	0.052865	0.090814	0.049356	
97240.000000	0.000000	0.000000	0.107122	0.184018	0.100010	
97494.000000	0.037326	0.037326	0.000000	0.150516	0.081802	
97548.000000	0.000000	0.000000	0.013985	0.222680	0.121022	
97572.000000	0.008019	0.008019	0.000000	0.165985	0.000000	
97608.000000	0.000000	0.000000	0.021555	0.174120	0.013577	
97610.000000	0.003222	0.003222	0.006443	0.000000	0.003331	
97667.000000	0.000000	0.000000	0.074942	0.891587	0.000000	
98044.000000	0.078363	0.078363	0.000000	0.508356	0.000000	
98566.000000	0.000000	0.000000	0.159024	0.634791	0.000000	
99505.000000	0.062356	0.062356	0.000000	0.352383	0.095709	
99598.000000	0.000000	0.000000	0.153652	0.483856	0.131418	
100057.000000	0.035529	0.035529	0.107341	0.338019	0.000000	
100211.000000	0.000000	0.000000	0.186635	0.587719	0.000000	
100372.000000	0.018463	0.018463	0.091919	0.289456	0.028936	
100583.000000	0.000000	0.000000	0.000000	1.111492	0.111111	
101367.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
101478.000000	0.000000	0.000000	0.029489	0.058978	0.000000	
101641.000000	0.012727	0.012727	0.000000	0.025454	0.012727	
101776.000000	0.000000	0.000000	0.066404	0.000000	0.000000	
101900.000000	0.114924	0.114924	0.120152	0.259022	0.000000	
104502.000000	0.000000	0.000000	0.000000	0.595600	0.292754	
104859.000000	0.022953	0.022953	0.022953	0.338667	0.000000	
104910.000000	0.000000	0.000000	0.000000	1.796771	0.000000	
105057.000000	0.011898	0.011898	0.011898	0.000000	0.143954	
105239.000000	0.000000	0.000000	0.000000	0.175926	0.332238	
105304.000000	0.048042	0.048042	0.208528	0.060954	0.136754	
106158.000000	0.000000	0.000000	0.424684	0.000000	0.278510	
106572.000000	0.053808	0.053808	0.317031	0.087499	0.000000	
106824.000000	0.000000	0.000000	0.336325	0.092824	0.035741	
106989.000000	0.050079	0.050079	0.444596	0.000000	0.000000	
107266.000000	0.000000	0.000000	0.435241	0.680580	0.038806	
107346.000000	0.017619	0.017619	0.000000	0.712381	0.000000	
107414.000000	0.000000	0.000000	0.233488	0.912600	0.000000	
107590.000000	0.038209	0.038209	0.111638	0.436345	0.038209	
107938.000000	0.000000	0.000000	0.216684	0.846920	0.000000	
108010.000000	0.028677	0.028677	0.128001	0.500301	0.000000	
108281.000000	0.000000	0.000000	0.000000	0.826833	0.087464	
108643.000000	0.080742	0.080742	0.145694	0.487058	0.000000	
109273.000000	0.000000	0.000000	0.183308	0.612801	0.237481	
109441.000000	0.033354	0.033354	0.000000	0.434833	0.168512	
109732.000000	0.000000	0.000000	0.124450	0.855988	0.331724	
110021.000000	0.019996	0.019996	0.059989	0.412612	0.159901	
110022.000000	0.000000	0.000000	0.000000	0.807666	0.312998	
110213.000000	0.019201	0.019201	0.000000	0.486860	0.000000	
110258.000000	0.000000	0.000000	0.261586	0.851526	0.000000	
110944.000000	0.098825	0.098825	0.210239	0.000000	0.000000	
111200.000000	0.000000	0.000000	0.356246	0.000000	0.234950	
111260.000000	0.014780	0.014780	0.112513	0.075612	0.080187	
111494.000000	0.000000	0.000000	0.000000	0.227127	0.202210	
111810.000000	0.027842	0.027842	0.038851	0.096263	0.085702	
111929.000000	0.000000	0.000000	0.099340	0.236321	0.000000	
111982.000000	0.005889	0.005889	0.000000	0.160440	0.000000	
111988.000000	0.000000	0.000000	0.000000	0.000000	0.137722	
112150.000000	0.018854	0.018854	0.000000	0.583990	0.053149	
112220.000000	0.000000	0.000000	0.300866	0.740672	0.067409	
112410.000000	0.082794	0.082794	0.204635	0.492415	0.000000	
113401.000000	0.000000	0.000000	0.249974	0.601514	0.103021	
113613.000000	0.016914	0.016914	0.179535	0.432016	0.000000	
113676.000000	0.000000	0.000000	0.000000	1.584068	0.440670	
113690.000000	0.001721	0.001721	0.035280	0.464926	0.129337	
113702.000000	0.000000	0.000000	0.078522	1.034781	0.287865	
114197.000000	0.078907	0.078907	0.000000	0.668570	0.185989	
114531.000000	0.000000	0.000000	0.055558	0.757748	0.210797	
114712.000000	0.039777	0.039777	0.000000	1.078748	0.000000	
114790.000000	0.000000	0.000000	0.116276	0.751258	1.077344	
115204.000000	0.046479	0.046479	0.084783	0.547780	0.785545	
115387.000000	0.000000	0.000000	0.000000	1.546908	2.218349	
115557.000000	0.023062	0.023062	0.053253	0.590062	0.846181	
115662.000000	0.000000	0.000000	0.055264	0.612341	0.878129	
115674.000000	0.016643	0.016643	0.043491	0.000000	0.685712	
115905.000000	0.000000	0.000000	0.000000	0.000000	2.284355	
115963.000000	0.015994	0.015994	0.015994	0.032693	0.414858	
116291.000000	0.000000	0.000000	0.000000	0.075434	0.957222	
116366.000000	0.029655	0.029655	0.000000	0.000000	0.886292	
116626.000000	0.000000	0.000000	0.101122	0.238688	0.821782	
116653.000000	0.001182	0.001182	0.044133	0.104172	0.358654	
116659.000000	0.000000	0.000000	0.110147	0.259989	0.895122	
116988.000000	0.028903	0.028903	0.061713	0.145667	0.501519	
117236.000000	0.000000	0.000000	0.000000	0.271887	0.936083	
117931.000000	0.026687	0.026687	0.041541	0.105874	0.364515	
117969.000000	0.000000	0.000000	0.108021	0.000000	0.947861	
118339.000000	0.020682	0.020682	0.000000	0.000000	0.533674	
118357.000000	0.000000	0.000000	0.035224	0.000000	1.130314	
118384.000000	0.010212	0.010212	0.011933	0.010212	0.382917	
118624.000000	0.000000	0.000000	0.000000	0.000000	1.911052	
119796.000000	0.050802	0.050802	0.091015	0.137166	0.342420	
120164.000000	0.000000	0.000000	0.101807	0.191554	0.000000	
121015.000000	0.059535	0.059535	0.000000	0.159293	0.059535	
121280.000000	0.000000	0.000000	0.025456	0.283630	0.000000	
121283.000000	0.000398	0.000398	0.000000	0.160776	0.119377	
121289.000000	0.000000	0.000000	0.000000	0.351253	0.260807	
121938.000000	0.072139	0.072139	0.153470	0.000000	0.149600	
122631.000000	0.000000	0.000000	0.196175	0.053596	0.191228	
122718.000000	0.009177	0.009177	0.160667	0.000000	0.000000	
122757.000000	0.000000	0.000000	0.226027	0.000000	1.110470	
123041.000000	0.029503	0.029503	0.175649	0.163939	0.862960	
123145.000000	0.000000	0.000000	0.000000	0.466205	2.445632	
123348.000000	0.022407	0.022407	0.038401	0.175036	0.918206	
123421.000000	0.000000	0.000000	0.103326	0.470976	2.470658	
123545.000000	0.046084	0.046084	0.000000	0.319478	1.675928	
123732.000000	0.000000	0.000000	0.046935	0.511070	2.680984	
123743.000000	0.046931	0.203855	0.000000	0.790488	4.146763	
123860.000000	0.000000	0.291710	0.224554	1.131165	5.933893	
123916.000000	0.048348	0.235801	0.181516	0.914366	4.796607	
123974.000000	0.000000	0.243527	0.187464	0.944325	4.953767	
123980.000000	0.007720	0.112953	0.086949	0.000000	2.297660	
124012.000000	0.000000	0.121631	0.093630	0.008532	2.474186	
124019.000000	0.005718	0.000000	0.000000	0.000000	5.878934	
124023.000000	0.000000	0.000000	0.069498	0.107406	2.977360	
124062.000000	0.012385	0.012385	0.036329	0.056145	1.556377	
124113.000000	0.000000	0.000000	0.066184	0.102284	2.835386	
124135.000000	0.012134	0.000000	0.055230	0.085356	2.366109	
124171.000000	0.000000	0.000000	0.000000	0.149063	4.132124	
124191.000000	0.005513	0.005513	0.005513	0.066157	1.833912	
124205.000000	0.000000	0.000000	0.000000	0.094889	2.630385	
124245.000000	0.015668	0.036455	0.028388	0.000000	1.754486	
124306.000000	0.000000	0.054770	0.042651	0.000000	2.635969	
124327.000000	0.008348	0.037725	0.000000	0.008348	1.815633	
124358.000000	0.000000	0.000000	0.747404	0.000000	3.501715	
124385.000000	0.062830	0.000000	0.402315	0.000000	1.884914	
124735.000000	0.000000	0.000000	0.467377	0.000000	2.189739	
124833.000000	0.054846	0.000000	0.215282	0.247655	1.008633	
125350.000000	0.000000	0.000000	0.268122	0.308440	1.256196	
125426.000000	0.009380	0.000000	0.266392	0.306451	1.248094	
125435.000000	0.000000	0.012406	0.251668	0.289512	1.179108	
125545.000000	0.013373	0.000000	0.271287	0.312081	1.271025	
125554.000000	0.000000	0.000000	0.000000	0.715406	2.913661	
125646.000000	0.018966	0.018966	0.077172	0.191517	0.780000	
125829.000000	0.000000	0.000000	0.149439	0.370860	1.510417	
126156.000000	0.034064	0.000000	0.114125	0.283223	1.153493	
126163.000000	0.000000	0.000000	0.000000	0.607659	2.474836	
126182.000000	0.044369	0.000000	0.530097	0.000000	2.031648	
126410.000000	0.000000	0.066285	0.384299	0.164867	1.472865	
126428.000000	0.031721	0.061391	0.355922	0.152693	1.364104	
126673.000000	0.000000	0.000000	0.650143	0.278916	2.491738	
126754.000000	0.016303	0.000000	0.586713	0.251704	2.248637	
126755.000000	0.000000	0.000000	0.750032	0.321769	2.874571	
127103.000000	0.091337	0.000000	0.772311	0.000000	2.959958	
127104.000000	0.000000	0.129764	0.787931	0.000000	3.019825	
127149.000000	0.038926	0.097017	0.589086	0.000000	2.257731	
127299.000000	0.000000	0.105752	0.642131	0.129035	2.461030	
127394.000000	0.028318	0.000000	0.668527	0.134340	2.562196	
127424.000000	0.000000	0.110111	0.679783	0.136602	2.605336	
127455.000000	0.038286	0.112966	0.697411	0.140144	2.672897	
127586.000000	0.000000	0.190287	1.174761	0.000000	4.502389	
127710.000000	0.105913	0.000000	0.000000	0.000000	7.348928	
127749.000000	0.000000	0.024989	0.631674	0.096718	5.233874	
127764.000000	0.021153	0.000000	0.641648	0.098245	5.316515	
127794.000000	0.000000	0.000000	0.666830	0.102101	5.525159	
127874.000000	0.059835	0.414188	0.489072	0.000000	4.052311	
127961.000000	0.000000	0.383951	0.453368	0.000000	3.756477	
128016.000000	0.121980	0.312658	0.369185	0.000000	3.058961	
128412.000000	0.000000	0.355814	0.420144	0.121888	3.481190	
