Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	Rsbk[5]	Rsbk[6]	Rsbk[7]	Rsbk[8]	Rsbk[9]	
28492.000000	0.008706	0.233521	0.003206	0.044818	0.165257	0.051711	0.003206	0.005220	0.005220	0.003206	
30829.000000	0.019075	0.511657	0.000000	0.000000	0.362086	0.112273	0.000000	0.000000	0.000000	0.000000	
31047.000000	0.000000	0.409701	0.003059	0.173308	0.289934	0.089901	0.000000	0.000000	0.000000	0.000000	
31060.000000	0.001469	0.240259	0.001794	0.101633	0.170025	0.052720	0.000000	0.000000	0.001469	0.006773	
31100.000000	0.001469	0.240259	0.001794	0.101633	0.170025	0.052720	0.000000	0.000000	0.001469	0.006773	
31516.000000	0.001259	0.205848	0.001537	0.087076	0.145673	0.045169	0.009717	0.009717	0.001259	0.005803	
31566.000000	0.001259	0.205848	0.001537	0.087076	0.145673	0.045169	0.009717	0.009717	0.001259	0.005803	
31567.000000	0.001259	0.205848	0.001537	0.087076	0.145673	0.045169	0.009717	0.009717	0.001259	0.005803	
31569.000000	0.001259	0.205848	0.001537	0.087076	0.145673	0.045169	0.009717	0.009717	0.001259	0.005803	
31585.000000	0.000000	0.256240	0.000000	0.108393	0.181334	0.056227	0.012096	0.012096	0.000000	0.007224	
35348.000000	0.026212	0.222672	0.009588	0.094193	0.157579	0.048861	0.010511	0.010511	0.026212	0.000000	
35349.000000	0.029489	0.250506	0.010786	0.105967	0.177276	0.054968	0.000000	0.000000	0.029489	0.002545	
37087.000000	0.026212	0.222672	0.009588	0.094193	0.157579	0.048861	0.019054	0.019054	0.026212	0.000000	
37092.000000	0.026212	0.222672	0.009588	0.094193	0.157579	0.048861	0.019054	0.019054	0.026212	0.000000	
37096.000000	0.026212	0.222672	0.009588	0.094193	0.157579	0.048861	0.019054	0.019054	0.026212	0.000000	
37137.000000	0.019362	0.164479	0.007082	0.069577	0.116398	0.036092	0.014075	0.014075	0.019362	0.000068	
37167.000000	0.029747	0.241305	0.000000	0.106893	0.178826	0.000000	0.021624	0.021624	0.029747	0.000000	
49918.000000	0.000000	0.358540	0.028322	0.158826	0.265707	0.047454	0.000000	0.000000	0.000000	0.000000	
49921.000000	0.011233	0.199189	0.015734	0.088237	0.147615	0.026363	0.000194	0.000000	0.011233	0.000194	
50077.000000	0.013608	0.241305	0.000000	0.106893	0.178826	0.031937	0.000000	0.012340	0.013608	0.000000	
50089.000000	0.009703	0.172047	0.005922	0.076214	0.127501	0.022771	0.009157	0.008799	0.009703	0.005922	
51708.000000	0.010339	0.183335	0.006311	0.081214	0.135866	0.024265	0.009758	0.009376	0.010339	0.006311	
51765.000000	0.010339	0.183335	0.006311	0.081214	0.135866	0.024265	0.009758	0.009376	0.010339	0.006311	
51769.000000	0.010339	0.183335	0.006311	0.081214	0.135866	0.024265	0.009758	0.009376	0.010339	0.006311	
51773.000000	0.010026	0.177774	0.006119	0.078750	0.131745	0.023529	0.009462	0.009091	0.010026	0.006119	
51776.000000	0.010046	0.178129	0.006132	0.078908	0.132008	0.023576	0.009481	0.009110	0.010046	0.006132	
54017.000000	0.012557	0.222661	0.000000	0.098635	0.165010	0.029470	0.011851	0.011387	0.012557	0.000000	
54341.000000	0.011162	0.197921	0.000439	0.087675	0.146676	0.026195	0.010535	0.000000	0.011162	0.000439	
54380.000000	0.013478	0.238991	0.000000	0.105868	0.177112	0.000000	0.012721	0.000493	0.013478	0.000000	
54487.000000	0.011183	0.198291	0.007263	0.087839	0.146950	0.127835	0.000000	0.000409	0.011183	0.000232	
54571.000000	0.000000	0.334899	0.012267	0.148354	0.248187	0.215904	0.000000	0.000000	0.000000	0.000000	
54937.000000	0.063126	0.163886	0.006003	0.072598	0.121453	0.105655	0.000542	0.000719	0.067662	0.005361	
54952.000000	0.067221	0.174517	0.006393	0.077308	0.129331	0.112509	0.000578	0.000765	0.072051	0.005708	
55097.000000	0.079588	0.206624	0.007569	0.091530	0.153125	0.133207	0.000000	0.000906	0.085307	0.006758	
55128.000000	0.089537	0.232452	0.008515	0.102972	0.172266	0.149858	0.000000	0.000000	0.095970	0.007603	
56327.000000	0.079588	0.206624	0.007569	0.091530	0.153125	0.133207	0.000000	0.007326	0.085307	0.006758	
57019.000000	0.079588	0.206624	0.007569	0.091530	0.153125	0.133207	0.000000	0.007326	0.085307	0.006758	
57836.000000	0.083949	0.217945	0.000000	0.096545	0.161515	0.140506	0.003194	0.007727	0.089981	0.000000	
57847.000000	0.071914	0.186701	0.000874	0.082705	0.138361	0.120363	0.002736	0.006620	0.077081	0.000874	
58601.000000	0.083949	0.217945	0.000000	0.096545	0.161515	0.140506	0.003194	0.007727	0.089981	0.000000	
58650.000000	0.104510	0.271325	0.000000	0.120192	0.201074	0.174919	0.000000	0.000000	0.112019	0.000000	
58703.000000	0.084382	0.219069	0.000000	0.097043	0.162348	0.141230	0.000072	0.000072	0.090445	0.000000	
58704.000000	0.090408	0.234712	0.000034	0.103973	0.173941	0.151316	0.000000	0.000000	0.096903	0.000034	
58713.000000	0.064553	0.167590	0.000025	0.074239	0.124198	0.108043	0.000810	0.000000	0.069191	0.000025	
58718.000000	0.082395	0.213910	0.000000	0.094758	0.158524	0.137904	0.001034	0.001015	0.088315	0.000000	
59102.000000	0.063349	0.164464	0.000389	0.072854	0.121881	0.106027	0.000795	0.000781	0.067901	0.000389	
59105.000000	0.105582	0.274107	0.000000	0.121424	0.203135	0.176712	0.000000	0.000000	0.113168	0.000000	
59324.000000	0.063349	0.164464	0.054374	0.072854	0.121881	0.106027	0.015424	0.000246	0.067901	0.054860	
59350.000000	0.074590	0.193648	0.064022	0.085782	0.143508	0.124842	0.018161	0.000000	0.079949	0.064595	
66868.000000	0.067131	0.174283	0.057620	0.077204	0.129158	0.112358	0.016345	0.048408	0.071954	0.058135	
66892.000000	0.074590	0.193648	0.064022	0.085782	0.143508	0.124842	0.000000	0.053786	0.079949	0.064595	
66930.000000	0.059568	0.154648	0.051129	0.068506	0.114607	0.099700	0.000044	0.042954	0.063848	0.051586	
66938.000000	0.074123	0.192436	0.063622	0.085245	0.142611	0.124061	0.000000	0.053450	0.079449	0.064190	
67135.000000	0.069943	0.181582	0.060033	0.080437	0.134567	0.117063	0.000000	0.050435	0.074968	0.060570	
67156.000000	0.064966	0.168663	0.055762	0.000000	0.124993	0.108734	0.003047	0.046847	0.069634	0.056260	
67167.000000	0.058470	0.151796	0.050186	0.039877	0.112493	0.097861	0.002742	0.042162	0.062671	0.050634	
70077.000000	0.068246	0.177178	0.058577	0.046545	0.131303	0.114224	0.000000	0.049212	0.073150	0.059101	
70093.000000	0.068246	0.177178	0.058577	0.046545	0.131303	0.114224	0.000000	0.049212	0.073150	0.059101	
70219.000000	0.065318	0.169576	0.056064	0.044547	0.125669	0.109323	0.002445	0.047100	0.070011	0.056565	
70257.000000	0.065318	0.169576	0.056064	0.044547	0.125669	0.109323	0.002445	0.047100	0.070011	0.056565	
71324.000000	0.063915	0.165934	0.054860	0.043591	0.122970	0.106975	0.002392	0.046089	0.068507	0.055350	
71345.000000	0.071017	0.184371	0.060955	0.048434	0.136634	0.118861	0.000000	0.051210	0.076119	0.061500	
71431.000000	0.071017	0.184371	0.060955	0.048434	0.136634	0.118861	0.000000	0.051210	0.076119	0.061500	
73636.000000	0.074607	0.193691	0.064037	0.050882	0.143541	0.124870	0.000000	0.053798	0.079967	0.064609	
75311.000000	0.074607	0.193691	0.064037	0.050882	0.143541	0.124870	0.000000	0.053798	0.079967	0.064609	
75324.000000	0.074607	0.193691	0.064037	0.050882	0.143541	0.124870	0.000000	0.053798	0.079967	0.064609	
76450.000000	0.067146	0.174322	0.057633	0.045794	0.129187	0.112383	0.021166	0.048419	0.071970	0.058148	
76471.000000	0.067146	0.174322	0.057633	0.045794	0.129187	0.112383	0.021166	0.048419	0.071970	0.058148	
76474.000000	0.067146	0.174322	0.057633	0.045794	0.129187	0.112383	0.021166	0.048419	0.071970	0.058148	
85623.000000	0.067146	0.174322	0.057633	0.045794	0.129187	0.112383	0.021166	0.048419	0.071970	0.058148	
86000.000000	0.083933	0.217902	0.072041	0.057243	0.161483	0.140478	0.000000	0.000000	0.089963	0.072685	
86475.000000	0.000000	0.153284	0.000000	0.040268	0.113596	0.098820	0.000453	0.000466	0.063285	0.051131	
86483.000000	0.000000	0.308390	0.000000	0.081014	0.228542	0.198815	0.000000	0.000938	0.127322	0.000000	
86489.000000	0.000000	0.370068	0.000000	0.097217	0.274251	0.238578	0.000000	0.000000	0.152786	0.000000	
86688.000000	0.000000	0.143976	0.000000	0.037822	0.106698	0.092819	0.002096	0.002096	0.059442	0.002222	
86779.000000	0.003027	0.221625	0.003027	0.058221	0.164242	0.142879	0.003227	0.003227	0.091500	0.003421	
87329.000000	0.002840	0.207891	0.002840	0.054613	0.000000	0.134024	0.003027	0.003027	0.085830	0.003209	
87756.000000	0.002874	0.210422	0.002874	0.055278	0.025866	0.135656	0.003064	0.003064	0.086875	0.003248	
87801.000000	0.004132	0.302469	0.004132	0.079459	0.037181	0.194998	0.000000	0.000000	0.124877	0.004668	
87899.000000	0.000000	0.419934	0.000000	0.110316	0.051621	0.270725	0.000000	0.000000	0.173374	0.000000	
88400.000000	0.000000	0.419934	0.000000	0.110316	0.051621	0.270725	0.000000	0.000000	0.173374	0.000000	
88599.000000	0.000411	0.302704	0.000411	0.079520	0.037210	0.195149	0.000411	0.000411	0.000000	0.000000	
88622.000000	0.000000	0.419934	0.000000	0.110316	0.051621	0.270725	0.000000	0.000000	0.025290	0.000000	
88645.000000	0.000000	0.157987	0.000000	0.000000	0.019421	0.101852	0.001216	0.001216	0.009515	0.000269	
88900.000000	0.001644	0.216762	0.001644	0.023384	0.026646	0.139743	0.001668	0.001668	0.013054	0.000000	
89013.000000	0.001847	0.243516	0.001847	0.026270	0.029935	0.156991	0.001874	0.001874	0.014666	0.001540	
89168.000000	0.001144	0.150800	0.001144	0.016268	0.018537	0.097219	0.001160	0.001160	0.009082	0.000954	
89357.000000	0.002526	0.333029	0.002526	0.035926	0.040938	0.214699	0.000000	0.000000	0.020056	0.002106	
89428.000000	0.000000	0.166964	0.000000	0.018012	0.020524	0.107640	0.000165	0.000165	0.010055	0.001056	
89519.000000	0.001463	0.238910	0.001463	0.025773	0.029368	0.154022	0.000000	0.000000	0.014388	0.000000	
89537.000000	0.002302	0.375903	0.002302	0.040552	0.046208	0.242339	0.000000	0.000000	0.022639	0.005105	
90411.000000	0.000000	0.205267	0.000000	0.022144	0.025233	0.132333	0.001668	0.003404	0.012362	0.002788	
90865.000000	0.000000	0.468039	0.000000	0.050491	0.057534	0.301738	0.000000	0.007762	0.028187	0.000000	
90893.000000	0.000867	0.280815	0.000867	0.030294	0.034520	0.181037	0.001548	0.004657	0.016912	0.001548	
90942.000000	0.000927	0.300018	0.000927	0.032365	0.036880	0.193417	0.001654	0.004975	0.018068	0.001654	
91321.000000	0.000000	0.300931	0.000000	0.032464	0.036992	0.194006	0.001659	0.004991	0.018123	0.001659	
91338.000000	0.000000	0.446208	0.000000	0.048136	0.054851	0.287663	0.000000	0.000000	0.026873	0.000000	
91406.000000	0.001938	0.336622	0.001938	0.036314	0.041380	0.217015	0.002331	0.000000	0.020273	0.001938	
91461.000000	0.001938	0.336622	0.001938	0.036314	0.041380	0.217015	0.002331	0.000000	0.020273	0.001938	
91604.000000	0.001400	0.243124	0.001400	0.026228	0.029886	0.156738	0.001684	0.001206	0.014642	0.001400	
91748.000000	0.001738	0.301918	0.001738	0.032570	0.037114	0.194642	0.002091	0.001498	0.018183	0.001738	
91937.000000	0.000000	0.374671	0.000000	0.040419	0.046057	0.241545	0.002594	0.001859	0.022564	0.000000	
91939.000000	0.000116	0.378264	0.000025	0.040806	0.046499	0.243861	0.000000	0.000000	0.022781	0.000983	
91948.000000	0.000082	0.269172	0.000000	0.029038	0.033088	0.173532	0.004701	0.000123	0.016211	0.000700	
91978.000000	0.000000	0.205831	0.000000	0.022205	0.025302	0.132696	0.003595	0.000094	0.012396	0.000535	
91984.000000	0.001362	0.328504	0.000681	0.035438	0.040382	0.211782	0.005737	0.000000	0.019784	0.000854	
92054.000000	0.001226	0.295654	0.000613	0.031894	0.036344	0.190604	0.005164	0.004890	0.017806	0.000769	
92104.000000	0.001148	0.276718	0.000574	0.029852	0.034016	0.178396	0.004833	0.004577	0.016665	0.000719	
92197.000000	0.001434	0.345758	0.000000	0.037300	0.042503	0.222905	0.006039	0.005719	0.020823	0.000000	
92443.000000	0.000000	0.422712	0.000000	0.045601	0.051962	0.272516	0.007383	0.006992	0.025458	0.000000	
92531.000000	0.001638	0.276396	0.001638	0.029817	0.033976	0.178189	0.004827	0.004572	0.016646	0.001638	
92827.000000	0.001640	0.276717	0.001640	0.029852	0.034016	0.178396	0.004833	0.004577	0.016665	0.001640	
93116.000000	0.000000	0.365981	0.000000	0.039481	0.044989	0.235943	0.006392	0.006054	0.022041	0.000000	
93217.000000	0.000291	0.295485	0.000291	0.031876	0.036323	0.190495	0.005161	0.004888	0.017795	0.000291	
93277.000000	0.000000	0.365981	0.000000	0.039481	0.044989	0.235943	0.006392	0.006054	0.022041	0.000000	
93465.000000	0.000000	0.512374	0.000000	0.055274	0.062984	0.330320	0.000000	0.000000	0.030857	0.000000	
93601.000000	0.007235	0.325546	0.009222	0.035119	0.040018	0.209875	0.007474	0.007474	0.000000	0.007235	
93952.000000	0.005696	0.256312	0.007261	0.027650	0.031508	0.165241	0.005884	0.005884	0.008153	0.005696	
95311.000000	0.006496	0.292297	0.008280	0.031532	0.035931	0.188439	0.006711	0.006711	0.009298	0.006496	
95388.000000	0.000000	0.320079	0.009068	0.034529	0.039346	0.206350	0.007348	0.007348	0.010182	0.000000	
95431.000000	0.000000	0.428119	0.012128	0.046185	0.052627	0.276002	0.000000	0.000000	0.013618	0.000000	
95724.000000	0.001227	0.370003	0.010482	0.039915	0.045483	0.238535	0.000000	0.000000	0.011770	0.001822	
95973.000000	0.000000	0.186061	0.000000	0.020072	0.022872	0.119951	0.027124	0.010114	0.005919	0.000916	
95987.000000	0.000000	0.346190	0.000000	0.037346	0.042556	0.223184	0.050468	0.018818	0.011012	0.000000	
96766.000000	0.002256	0.321525	0.000000	0.034685	0.039524	0.207282	0.046872	0.017477	0.000000	0.000000	
96771.000000	0.002831	0.403499	0.001711	0.043529	0.049601	0.260130	0.058822	0.021933	0.055140	0.000323	
96897.000000	0.002538	0.361716	0.001533	0.039021	0.044464	0.233193	0.052731	0.019662	0.049430	0.000000	
96913.000000	0.002528	0.360274	0.001527	0.038866	0.044287	0.232264	0.052521	0.019584	0.049233	0.000000	
96987.000000	0.000000	0.390127	0.001654	0.042086	0.047957	0.251509	0.056873	0.021206	0.053312	0.001301	
97024.000000	0.000542	0.404839	0.001716	0.043673	0.049765	0.260994	0.059018	0.022006	0.055323	0.001350	
97206.000000	0.000000	0.268281	0.000000	0.028942	0.032979	0.172957	0.039110	0.014583	0.036662	0.000894	
97239.000000	0.000000	0.481507	0.000000	0.051944	0.059190	0.310421	0.070194	0.026174	0.065800	0.000000	
97240.000000	0.001412	0.360160	0.001240	0.038853	0.044273	0.232190	0.052504	0.019578	0.049217	0.001240	
97494.000000	0.001412	0.360160	0.001240	0.038853	0.044273	0.232190	0.052504	0.019578	0.049217	0.001240	
97548.000000	0.001641	0.418414	0.000000	0.045138	0.051434	0.269745	0.060996	0.022744	0.057178	0.000000	
97572.000000	0.000000	0.514891	0.000000	0.055545	0.063294	0.331943	0.075061	0.027988	0.070362	0.000000	
97608.000000	0.000000	0.569885	0.000000	0.000000	0.000000	0.367397	0.083078	0.030978	0.077877	0.000132	
97610.000000	0.006101	0.349584	0.008308	0.006101	0.006101	0.225372	0.050962	0.019003	0.047772	0.000000	
97667.000000	0.006364	0.364649	0.008666	0.006364	0.006364	0.235084	0.053159	0.019822	0.049831	0.008534	
98044.000000	0.006769	0.387879	0.009218	0.006769	0.006769	0.250060	0.056545	0.021084	0.053005	0.009078	
98566.000000	0.005949	0.340842	0.008100	0.005949	0.005949	0.219736	0.049688	0.018527	0.046577	0.007977	
99505.000000	0.000000	0.414500	0.009851	0.000000	0.000000	0.267222	0.060426	0.022531	0.056643	0.009701	
99598.000000	0.000000	0.464120	0.000000	0.062715	0.078607	0.299080	0.067630	0.025217	0.063600	0.000000	
100057.000000	0.001973	0.347632	0.001973	0.046974	0.058878	0.224015	0.050656	0.018888	0.047637	0.001973	
100211.000000	0.001853	0.326565	0.001853	0.044127	0.055310	0.210439	0.047586	0.017744	0.044750	0.001853	
100372.000000	0.000000	0.471249	0.000000	0.063678	0.079814	0.303673	0.068669	0.000000	0.064577	0.000000	
100583.000000	0.005271	0.350157	0.004047	0.047315	0.059305	0.225642	0.051023	0.017998	0.047983	0.004047	
101367.000000	0.005271	0.350157	0.004047	0.047315	0.059305	0.225642	0.051023	0.017998	0.047983	0.004047	
101478.000000	0.005742	0.381394	0.000000	0.051536	0.064596	0.245771	0.055575	0.019603	0.052264	0.000000	
101641.000000	0.004944	0.328445	0.000598	0.044381	0.055628	0.211651	0.047860	0.016882	0.045008	0.000598	
101776.000000	0.000000	0.408466	0.000000	0.055194	0.069181	0.263216	0.059520	0.020995	0.055973	0.000000	
101900.000000	0.000000	0.277873	0.000000	0.037548	0.047063	0.179062	0.040491	0.014282	0.038078	0.000000	
104502.000000	0.014857	0.347418	0.006286	0.046945	0.058841	0.223877	0.050624	0.017857	0.047608	0.006286	
104859.000000	0.018550	0.433773	0.000000	0.058614	0.073467	0.279524	0.063208	0.000000	0.059441	0.000000	
104910.000000	0.014829	0.346762	0.007690	0.046857	0.058730	0.223454	0.050529	0.010269	0.047518	0.007690	
105057.000000	0.014829	0.346762	0.007690	0.046857	0.058730	0.223454	0.050529	0.010269	0.047518	0.007690	
105239.000000	0.012664	0.296125	0.006567	0.040014	0.050154	0.190823	0.043150	0.008769	0.040579	0.006567	
105304.000000	0.013218	0.309083	0.006855	0.041765	0.052349	0.199174	0.045038	0.009153	0.042355	0.006855	
106158.000000	0.014125	0.330299	0.007325	0.044632	0.055942	0.212845	0.048130	0.009781	0.045262	0.007325	
106572.000000	0.012454	0.291221	0.006459	0.039351	0.049323	0.187663	0.042436	0.008624	0.039907	0.006459	
106824.000000	0.000000	0.382233	0.000000	0.051650	0.064738	0.246312	0.055698	0.011319	0.052379	0.000000	
106989.000000	0.000000	0.334454	0.008391	0.045193	0.056646	0.215523	0.048735	0.009904	0.045831	0.000000	
107266.000000	0.008258	0.368880	0.009254	0.049845	0.062476	0.000000	0.053752	0.010924	0.050549	0.003819	
107346.000000	0.008258	0.368880	0.009254	0.049845	0.062954	0.072696	0.053752	0.000000	0.050549	0.003819	
107414.000000	0.006941	0.310071	0.007779	0.041899	0.052918	0.061106	0.045182	0.000463	0.042490	0.003210	
107590.000000	0.008231	0.367683	0.009224	0.049683	0.062750	0.072460	0.053577	0.000000	0.050385	0.003806	
107938.000000	0.007695	0.343761	0.008624	0.046451	0.058667	0.067746	0.000000	0.006697	0.047107	0.003559	
108010.000000	0.012634	0.000000	0.014160	0.075944	0.096001	0.111227	0.022473	0.010995	0.000000	0.000000	
108281.000000	0.009304	0.027250	0.010427	0.055923	0.070693	0.081905	0.016549	0.008096	0.027250	0.004130	
108643.000000	0.009304	0.027250	0.010427	0.055923	0.070693	0.081905	0.016549	0.008096	0.027250	0.004130	
109273.000000	0.000000	0.031600	0.000000	0.064850	0.081978	0.094980	0.019190	0.009389	0.031600	0.000000	
109441.000000	0.007089	0.030551	0.007089	0.062698	0.079257	0.091828	0.018554	0.000000	0.030551	0.001308	
109732.000000	0.004113	0.017728	0.004113	0.036383	0.045992	0.053286	0.010766	0.001438	0.017728	0.000000	
110021.000000	0.006650	0.028662	0.006650	0.058822	0.074357	0.086150	0.017406	0.002325	0.028662	0.011272	
110022.000000	0.007885	0.033986	0.007885	0.069746	0.088167	0.102150	0.020639	0.000000	0.033986	0.013365	
110213.000000	0.006238	0.026883	0.006238	0.055170	0.069741	0.080802	0.016326	0.006315	0.026883	0.010572	
110258.000000	0.006635	0.028595	0.006635	0.058683	0.074182	0.085947	0.017365	0.006717	0.028595	0.011245	
110944.000000	0.000000	0.040889	0.000000	0.000000	0.106076	0.122900	0.024832	0.009606	0.040889	0.016080	
111200.000000	0.000000	0.017920	0.000000	0.047722	0.046489	0.054069	0.010883	0.004210	0.017920	0.007047	
111260.000000	0.004565	0.032416	0.004565	0.086325	0.084094	0.097806	0.000000	0.007615	0.032416	0.012748	
111494.000000	0.004796	0.034055	0.004796	0.090690	0.088346	0.102751	0.000000	0.000000	0.034055	0.013393	
111810.000000	0.004562	0.032394	0.004562	0.086267	0.084037	0.097740	0.013881	0.000000	0.032394	0.012739	
111929.000000	0.004105	0.029154	0.004105	0.077640	0.075633	0.087966	0.012493	0.000468	0.029154	0.011465	
111982.000000	0.004562	0.032394	0.004562	0.086267	0.084037	0.097740	0.013881	0.000000	0.032394	0.012739	
111988.000000	0.000000	0.033710	0.000000	0.089772	0.087452	0.101712	0.014445	0.001257	0.033710	0.000000	
112150.000000	0.012341	0.028832	0.004498	0.076780	0.074796	0.086992	0.012355	0.001076	0.028832	0.012341	
112220.000000	0.013713	0.032035	0.004998	0.085311	0.083107	0.096658	0.013728	0.000000	0.032035	0.013713	
112410.000000	0.012341	0.028832	0.004498	0.076780	0.074796	0.086992	0.012355	0.012403	0.028832	0.012341	
113401.000000	0.013713	0.032035	0.000000	0.085311	0.083107	0.096658	0.013728	0.013781	0.032035	0.013713	
113613.000000	0.009547	0.000000	0.003565	0.059396	0.000000	0.067130	0.009558	0.009595	0.000000	0.009547	
113676.000000	0.011026	0.054995	0.004117	0.068596	0.015273	0.077527	0.011038	0.011081	0.022705	0.011026	
113690.000000	0.011026	0.054995	0.004117	0.068596	0.015273	0.077527	0.011038	0.011081	0.022705	0.011026	
113702.000000	0.011026	0.054995	0.004117	0.068596	0.015273	0.077527	0.011038	0.011081	0.022705	0.011026	
114197.000000	0.012251	0.061106	0.004575	0.076218	0.016970	0.086142	0.000000	0.012312	0.025228	0.012251	
114531.000000	0.000000	0.086181	0.000000	0.107495	0.023934	0.121491	0.000000	0.017365	0.035581	0.000000	
114712.000000	0.002135	0.065093	0.002135	0.081192	0.018077	0.091763	0.000000	0.000000	0.026874	0.002135	
114790.000000	0.001829	0.055750	0.001829	0.069537	0.015483	0.078591	0.016573	0.001198	0.023017	0.001829	
115204.000000	0.000000	0.080690	0.000000	0.100646	0.022409	0.113750	0.023988	0.000000	0.033314	0.000000	
115387.000000	0.000000	0.080690	0.000000	0.100646	0.022409	0.113750	0.023988	0.000000	0.033314	0.000000	
115557.000000	0.014416	0.061528	0.011349	0.076745	0.017087	0.086737	0.018291	0.000000	0.025403	0.014416	
115662.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.000283	0.022862	0.012974	
115674.000000	0.014416	0.061528	0.011349	0.076745	0.017087	0.086737	0.018291	0.000000	0.025403	0.014416	
115905.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.000699	0.022862	0.012974	
115963.000000	0.014416	0.061528	0.011349	0.076745	0.017087	0.086737	0.018291	0.000000	0.025403	0.014416	
116291.000000	0.014416	0.061528	0.011349	0.076745	0.017087	0.086737	0.018291	0.000000	0.025403	0.014416	
116366.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.017664	0.022862	0.012974	
116626.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.017664	0.022862	0.012974	
116653.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.017664	0.022862	0.012974	
116659.000000	0.012974	0.055375	0.010214	0.069071	0.015379	0.078064	0.016462	0.017664	0.022862	0.012974	
116988.000000	0.011850	0.050576	0.009329	0.063084	0.000000	0.071298	0.015035	0.016133	0.020881	0.011850	
117236.000000	0.011364	0.048504	0.008947	0.060500	0.005333	0.068377	0.014420	0.015472	0.020025	0.011364	
117931.000000	0.012627	0.053894	0.000000	0.067222	0.005925	0.075975	0.016022	0.017192	0.022251	0.012627	
117969.000000	0.011364	0.048504	0.000864	0.060500	0.005333	0.068377	0.014420	0.015472	0.020025	0.011364	
118339.000000	0.000000	0.080841	0.000000	0.100833	0.008888	0.113962	0.000000	0.025787	0.033376	0.000000	
118357.000000	0.000000	0.070045	0.000000	0.087368	0.007701	0.098743	0.000000	0.022344	0.028919	0.000000	
118384.000000	0.004364	0.059511	0.023543	0.074229	0.000000	0.083894	0.004364	0.018984	0.000000	0.000000	
118624.000000	0.004054	0.055281	0.021869	0.068952	0.010071	0.077930	0.004054	0.017634	0.010071	0.003409	
119796.000000	0.000000	0.073907	0.029238	0.092186	0.013465	0.104188	0.000000	0.023576	0.013465	0.000000	
120164.000000	0.015559	0.061015	0.024138	0.076104	0.011116	0.086013	0.006961	0.000000	0.011116	0.012283	
121015.000000	0.010934	0.042877	0.016963	0.053482	0.000000	0.060445	0.004892	0.002609	0.000000	0.008632	
121280.000000	0.039158	0.153562	0.060750	0.191540	0.015253	0.216478	0.017520	0.009344	0.015253	0.030915	
