Position	iESk_ind1	iESk_ind2	iESk_ind3	iESk_ind4	iESk_ind5	
58601.000000	94.250000	94.250000	0.000000	914.125000	1028.500000	
58650.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
58703.000000	0.166667	0.166667	0.000000	2745.000000	0.000000	
58704.000000	0.000000	0.000000	68.833333	2777.833333	2821.166667	
58713.000000	1.400000	1.400000	41.300000	1666.700000	1692.700000	
58718.000000	0.000000	0.000000	68.833333	2777.833333	2821.166667	
59102.000000	48.375000	48.375000	0.000000	2083.375000	2115.875000	
59105.000000	0.000000	0.000000	77.833333	2777.833333	2821.166667	
59324.000000	24.500000	24.500000	46.700000	1666.700000	1692.700000	
59350.000000	0.000000	0.000000	0.000000	4166.750000	4231.750000	
66868.000000	754.200000	754.200000	754.200000	1666.700000	1692.700000	
66892.000000	0.000000	0.000000	0.000000	4166.750000	4231.750000	
66930.000000	4.600000	4.600000	4.600000	1666.700000	1692.700000	
66938.000000	0.000000	0.000000	0.000000	4166.750000	4231.750000	
67135.000000	27.250000	27.250000	1071.875000	0.000000	2479.500000	
67156.000000	0.000000	0.000000	1429.166667	979.833333	3306.000000	
67167.000000	292.100000	292.100000	857.500000	587.900000	1983.600000	
70077.000000	0.000000	0.000000	2094.500000	1469.750000	0.000000	
70093.000000	17.750000	17.750000	1049.875000	0.000000	887.750000	
70219.000000	0.000000	0.000000	1399.833333	2098.000000	1462.833333	
70257.000000	110.500000	110.500000	839.900000	1258.800000	877.700000	
71324.000000	0.000000	0.000000	1399.833333	2098.000000	1462.833333	
71345.000000	13.375000	13.375000	0.000000	1573.500000	1095.125000	
71431.000000	0.000000	0.000000	1695.333333	2101.500000	1460.166667	
73636.000000	388.000000	388.000000	1017.200000	1260.900000	876.100000	
75311.000000	0.000000	0.000000	2543.000000	3120.750000	0.000000	
75324.000000	113.900000	113.900000	1017.200000	1248.300000	231.300000	
76450.000000	0.000000	0.000000	1695.333333	2080.500000	385.500000	
76471.000000	3.000000	3.000000	1260.750000	0.000000	289.125000	
76474.000000	0.000000	0.000000	1681.000000	0.500000	385.500000	
85623.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
86000.000000	0.000000	0.000000	389.500000	0.000000	118.750000	
86475.000000	60.375000	60.375000	194.750000	62.125000	0.000000	
86483.000000	0.000000	0.000000	259.666667	82.833333	36.500000	
86489.000000	25.625000	25.625000	194.750000	0.000000	27.375000	
86688.000000	0.000000	0.000000	779.000000	0.000000	0.000000	
86779.000000	64.100000	64.100000	210.800000	64.100000	119.100000	
87329.000000	0.000000	0.000000	0.000000	0.000000	550.000000	
87756.000000	5.625000	5.625000	418.000000	5.625000	0.000000	
87801.000000	0.000000	0.000000	836.000000	0.000000	656.000000	
87899.000000	74.875000	74.875000	418.000000	0.000000	328.000000	
88400.000000	0.000000	0.000000	836.000000	0.000000	656.000000	
88599.000000	22.200000	22.200000	334.400000	185.700000	262.400000	
88622.000000	0.000000	0.000000	557.333333	309.500000	437.333333	
88645.000000	27.800000	27.800000	334.400000	185.700000	262.400000	
88900.000000	0.000000	0.000000	557.333333	309.500000	437.333333	
89013.000000	26.800000	26.800000	334.400000	185.700000	262.400000	
89168.000000	0.000000	0.000000	836.000000	464.250000	0.000000	
89357.000000	26.000000	26.000000	343.500000	194.800000	54.900000	
89428.000000	0.000000	0.000000	572.500000	324.666667	91.500000	
89519.000000	18.166667	18.166667	0.000000	0.000000	60.000000	
89537.000000	0.000000	0.000000	0.000000	441.500000	308.500000	
90411.000000	166.000000	166.000000	222.750000	275.250000	0.000000	
90865.000000	0.000000	0.000000	234.000000	0.000000	127.500000	
90893.000000	4.666667	4.666667	0.000000	0.000000	9.333333	
90942.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
91321.000000	2.125000	2.125000	70.750000	0.000000	28.125000	
91338.000000	0.000000	0.000000	141.500000	0.000000	56.250000	
91406.000000	12.300000	12.300000	71.000000	214.200000	22.500000	
91461.000000	0.000000	0.000000	177.500000	535.500000	0.000000	
91604.000000	28.700000	28.700000	71.000000	214.200000	182.100000	
91748.000000	0.000000	0.000000	0.000000	518.500000	455.250000	
91937.000000	19.100000	19.100000	95.500000	207.400000	182.100000	
91939.000000	0.000000	0.000000	159.166667	345.666667	303.500000	
91948.000000	3.900000	3.900000	95.500000	207.400000	182.100000	
91978.000000	0.000000	0.000000	159.166667	345.666667	303.500000	
91984.000000	7.600000	7.600000	95.500000	207.400000	182.100000	
92054.000000	0.000000	0.000000	159.166667	345.666667	303.500000	
92104.000000	14.300000	14.300000	95.500000	207.400000	182.100000	
92197.000000	0.000000	0.000000	159.166667	345.666667	303.500000	
92443.000000	30.750000	30.750000	0.000000	259.250000	227.625000	
92531.000000	0.000000	0.000000	585.000000	0.000000	0.000000	
92827.000000	73.125000	73.125000	158.875000	134.500000	0.000000	
93116.000000	0.000000	0.000000	211.833333	189.333333	209.833333	
93217.000000	20.125000	20.125000	0.000000	105.000000	157.375000	
93277.000000	0.000000	0.000000	177.000000	0.000000	242.500000	
93465.000000	32.400000	32.400000	105.900000	520.400000	132.100000	
93601.000000	0.000000	0.000000	176.500000	867.333333	220.166667	
93952.000000	285.000000	285.000000	0.000000	836.000000	0.000000	
95311.000000	0.000000	0.000000	0.000000	2508.000000	0.000000	
95388.000000	15.000000	15.000000	159.375000	628.750000	0.000000	
95431.000000	0.000000	0.000000	318.750000	1257.500000	0.000000	
95724.000000	54.200000	54.200000	127.500000	503.000000	80.500000	
95973.000000	0.000000	0.000000	212.500000	838.333333	134.166667	
95987.000000	2.333333	2.333333	199.666667	0.000000	0.000000	
96766.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
96771.000000	15.750000	15.750000	35.500000	33.500000	0.000000	
96897.000000	0.000000	0.000000	47.333333	44.666667	23.666667	
96913.000000	2.666667	2.666667	47.333333	0.000000	0.000000	
96987.000000	0.000000	0.000000	0.000000	310.500000	64.000000	
97024.000000	21.900000	21.900000	72.300000	124.200000	25.600000	
97206.000000	0.000000	0.000000	180.750000	310.500000	0.000000	
97239.000000	3.400000	3.400000	72.300000	124.200000	67.500000	
97240.000000	0.000000	0.000000	120.500000	207.000000	112.500000	
97494.000000	38.500000	38.500000	0.000000	155.250000	84.375000	
97548.000000	0.000000	0.000000	13.000000	207.000000	112.500000	
97572.000000	10.000000	10.000000	0.000000	207.000000	0.000000	
97608.000000	0.000000	0.000000	25.666667	207.333333	16.166667	
97610.000000	7.375000	7.375000	14.750000	0.000000	7.625000	
97667.000000	0.000000	0.000000	123.750000	1472.250000	0.000000	
98044.000000	149.833333	149.833333	0.000000	972.000000	0.000000	
98566.000000	0.000000	0.000000	365.250000	1458.000000	0.000000	
99505.000000	129.000000	129.000000	0.000000	729.000000	198.000000	
99598.000000	0.000000	0.000000	308.666667	972.000000	264.000000	
100057.000000	76.625000	76.625000	231.500000	729.000000	0.000000	
100211.000000	0.000000	0.000000	463.000000	1458.000000	0.000000	
100372.000000	37.200000	37.200000	185.200000	583.200000	58.300000	
100583.000000	0.000000	0.000000	0.000000	1458.000000	145.750000	
101367.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
101478.000000	0.000000	0.000000	40.750000	81.500000	0.000000	
101641.000000	20.375000	20.375000	0.000000	40.750000	20.375000	
101776.000000	0.000000	0.000000	124.000000	0.000000	0.000000	
101900.000000	340.750000	340.750000	356.250000	768.000000	0.000000	
104502.000000	0.000000	0.000000	0.000000	1505.000000	739.750000	
104859.000000	51.000000	51.000000	51.000000	752.500000	0.000000	
104910.000000	0.000000	0.000000	0.000000	3010.000000	0.000000	
105057.000000	22.750000	22.750000	22.750000	0.000000	275.250000	
105239.000000	0.000000	0.000000	0.000000	291.500000	550.500000	
105304.000000	91.900000	91.900000	398.900000	116.600000	261.600000	
106158.000000	0.000000	0.000000	997.250000	0.000000	654.000000	
106572.000000	83.250000	83.250000	490.500000	135.375000	0.000000	
106824.000000	0.000000	0.000000	654.000000	180.500000	69.500000	
106989.000000	73.666667	73.666667	654.000000	0.000000	0.000000	
107266.000000	0.000000	0.000000	667.333333	1043.500000	59.500000	
107346.000000	24.666667	24.666667	0.000000	997.333333	0.000000	
107414.000000	0.000000	0.000000	382.750000	1496.000000	0.000000	
107590.000000	52.400000	52.400000	153.100000	598.400000	52.400000	
107938.000000	0.000000	0.000000	382.750000	1496.000000	0.000000	
108010.000000	42.875000	42.875000	191.375000	748.000000	0.000000	
108281.000000	0.000000	0.000000	0.000000	1496.000000	158.250000	
108643.000000	124.000000	124.000000	223.750000	748.000000	0.000000	
109273.000000	0.000000	0.000000	298.333333	997.333333	386.500000	
109441.000000	57.375000	57.375000	0.000000	748.000000	289.875000	
109732.000000	0.000000	0.000000	145.000000	997.333333	386.500000	
110021.000000	29.000000	29.000000	87.000000	598.400000	231.900000	
110022.000000	0.000000	0.000000	0.000000	1496.000000	579.750000	
110213.000000	39.333333	39.333333	0.000000	997.333333	0.000000	
110258.000000	0.000000	0.000000	512.250000	1667.500000	0.000000	
110944.000000	157.000000	157.000000	334.000000	0.000000	0.000000	
111200.000000	0.000000	0.000000	559.500000	0.000000	369.000000	
111260.000000	29.400000	29.400000	223.800000	150.400000	159.500000	
111494.000000	0.000000	0.000000	0.000000	376.000000	334.750000	
111810.000000	43.500000	43.500000	60.700000	150.400000	133.900000	
111929.000000	0.000000	0.000000	151.750000	361.000000	0.000000	
111982.000000	8.833333	8.833333	0.000000	240.666667	0.000000	
111988.000000	0.000000	0.000000	0.000000	0.000000	232.000000	
112150.000000	29.000000	29.000000	0.000000	898.250000	81.750000	
112220.000000	0.000000	0.000000	486.500000	1197.666667	109.000000	
112410.000000	147.625000	147.625000	364.875000	878.000000	0.000000	
113401.000000	0.000000	0.000000	486.500000	1170.666667	200.500000	
113613.000000	34.375000	34.375000	364.875000	878.000000	0.000000	
113676.000000	0.000000	0.000000	0.000000	1756.000000	488.500000	
113690.000000	2.600000	2.600000	53.300000	702.400000	195.400000	
113702.000000	0.000000	0.000000	88.833333	1170.666667	325.666667	
114197.000000	103.625000	103.625000	0.000000	878.000000	244.250000	
114531.000000	0.000000	0.000000	85.833333	1170.666667	325.666667	
114712.000000	43.166667	43.166667	0.000000	1170.666667	0.000000	
114790.000000	0.000000	0.000000	181.500000	1172.666667	1681.666667	
115204.000000	59.700000	59.700000	108.900000	703.600000	1009.000000	
115387.000000	0.000000	0.000000	0.000000	1759.000000	2522.500000	
115557.000000	27.500000	27.500000	63.500000	703.600000	1009.000000	
115662.000000	0.000000	0.000000	105.833333	1172.666667	1681.666667	
115674.000000	30.375000	30.375000	79.375000	0.000000	1251.500000	
115905.000000	0.000000	0.000000	0.000000	0.000000	5006.000000	
115963.000000	38.600000	38.600000	38.600000	78.900000	1001.200000	
116291.000000	0.000000	0.000000	0.000000	197.250000	2503.000000	
116366.000000	55.833333	55.833333	0.000000	0.000000	1668.666667	
116626.000000	0.000000	0.000000	205.333333	484.666667	1668.666667	
116653.000000	3.300000	3.300000	123.200000	290.800000	1001.200000	
116659.000000	0.000000	0.000000	205.333333	484.666667	1668.666667	
116988.000000	57.700000	57.700000	123.200000	290.800000	1001.200000	
117236.000000	0.000000	0.000000	0.000000	727.000000	2503.000000	
117931.000000	73.300000	73.300000	114.100000	290.800000	1001.200000	
117969.000000	0.000000	0.000000	285.250000	0.000000	2503.000000	
118339.000000	64.666667	64.666667	0.000000	0.000000	1668.666667	
118357.000000	0.000000	0.000000	78.000000	0.000000	2503.000000	
118384.000000	26.700000	26.700000	31.200000	26.700000	1001.200000	
118624.000000	0.000000	0.000000	0.000000	0.000000	5006.000000	
119796.000000	154.000000	154.000000	275.900000	415.800000	1038.000000	
120164.000000	0.000000	0.000000	396.750000	746.500000	0.000000	
121015.000000	139.500000	139.500000	0.000000	373.250000	139.500000	
121280.000000	0.000000	0.000000	67.000000	746.500000	0.000000	
121283.000000	1.125000	1.125000	0.000000	454.375000	337.375000	
121289.000000	0.000000	0.000000	0.000000	908.750000	674.750000	
121938.000000	167.750000	167.750000	356.875000	0.000000	347.875000	
122631.000000	0.000000	0.000000	475.833333	130.000000	463.833333	
122718.000000	21.000000	21.000000	367.666667	0.000000	0.000000	
122757.000000	0.000000	0.000000	577.500000	0.000000	2837.250000	
123041.000000	38.800000	38.800000	231.000000	215.600000	1134.900000	
123145.000000	0.000000	0.000000	0.000000	539.000000	2827.500000	
123348.000000	27.600000	27.600000	47.300000	215.600000	1131.000000	
123421.000000	0.000000	0.000000	78.833333	359.333333	1885.000000	
123545.000000	38.875000	38.875000	0.000000	269.500000	1413.750000	
123732.000000	0.000000	0.000000	33.000000	359.333333	1885.000000	
123743.000000	16.000000	69.500000	0.000000	269.500000	1413.750000	
123860.000000	0.000000	69.500000	53.500000	269.500000	1413.750000	
123916.000000	11.400000	55.600000	42.800000	215.600000	1131.000000	
123974.000000	0.000000	69.500000	53.500000	269.500000	1413.750000	
123980.000000	4.750000	69.500000	53.500000	0.000000	1413.750000	
124012.000000	0.000000	69.500000	53.500000	4.875000	1413.750000	
124019.000000	2.750000	0.000000	0.000000	0.000000	2827.500000	
124023.000000	0.000000	0.000000	44.000000	68.000000	1885.000000	
124062.000000	9.000000	9.000000	26.400000	40.800000	1131.000000	
124113.000000	0.000000	0.000000	44.000000	68.000000	1885.000000	
124135.000000	7.250000	0.000000	33.000000	51.000000	1413.750000	
124171.000000	0.000000	0.000000	0.000000	102.000000	2827.500000	
124191.000000	3.400000	3.400000	3.400000	40.800000	1131.000000	
124205.000000	0.000000	0.000000	0.000000	102.000000	2827.500000	
124245.000000	12.625000	29.375000	22.875000	0.000000	1413.750000	
124306.000000	0.000000	39.166667	30.500000	0.000000	1885.000000	
124327.000000	6.500000	29.375000	0.000000	6.500000	1413.750000	
124358.000000	0.000000	0.000000	603.500000	0.000000	2827.500000	
124385.000000	62.833333	0.000000	402.333333	0.000000	1885.000000	
124735.000000	0.000000	0.000000	603.500000	0.000000	2827.500000	
124833.000000	76.875000	0.000000	301.750000	347.125000	1413.750000	
125350.000000	0.000000	0.000000	402.333333	462.833333	1885.000000	
125426.000000	10.625000	0.000000	301.750000	347.125000	1413.750000	
125435.000000	0.000000	14.875000	301.750000	347.125000	1413.750000	
125545.000000	14.875000	0.000000	301.750000	347.125000	1413.750000	
125554.000000	0.000000	0.000000	0.000000	694.250000	2827.500000	
125646.000000	27.500000	27.500000	111.900000	277.700000	1131.000000	
125829.000000	0.000000	0.000000	186.500000	462.833333	1885.000000	
126156.000000	41.750000	0.000000	139.875000	347.125000	1413.750000	
126163.000000	0.000000	0.000000	0.000000	694.250000	2827.500000	
126182.000000	41.166667	0.000000	491.833333	0.000000	1885.000000	
126410.000000	0.000000	63.625000	368.875000	158.250000	1413.750000	
126428.000000	26.300000	50.900000	295.100000	126.600000	1131.000000	
126673.000000	0.000000	0.000000	491.833333	211.000000	1885.000000	
126754.000000	10.250000	0.000000	368.875000	158.250000	1413.750000	
126755.000000	0.000000	0.000000	491.833333	211.000000	1885.000000	
127103.000000	58.166667	0.000000	491.833333	0.000000	1885.000000	
127104.000000	0.000000	81.000000	491.833333	0.000000	1885.000000	
127149.000000	24.375000	60.750000	368.875000	0.000000	1413.750000	
127299.000000	0.000000	60.750000	368.875000	74.125000	1413.750000	
127394.000000	15.625000	0.000000	368.875000	74.125000	1413.750000	
127424.000000	0.000000	59.750000	368.875000	74.125000	1413.750000	
127455.000000	16.200000	47.800000	295.100000	59.300000	1131.000000	
127586.000000	0.000000	79.666667	491.833333	0.000000	1885.000000	
127710.000000	40.750000	0.000000	0.000000	0.000000	2827.500000	
127749.000000	0.000000	6.750000	170.625000	26.125000	1413.750000	
127764.000000	5.625000	0.000000	170.625000	26.125000	1413.750000	
127794.000000	0.000000	0.000000	227.500000	34.833333	1885.000000	
127874.000000	20.875000	144.500000	170.625000	0.000000	1413.750000	
127961.000000	0.000000	192.666667	227.500000	0.000000	1885.000000	
128016.000000	56.375000	144.500000	170.625000	0.000000	1413.750000	
128412.000000	0.000000	144.500000	170.625000	49.500000	1413.750000	
