Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
66868.000000	0.036165	0.036165	0.036165	0.079921	0.081168	
66892.000000	0.000000	0.000000	0.000000	0.219674	0.223101	
66930.000000	0.000243	0.000243	0.000243	0.087870	0.089240	
66938.000000	0.000000	0.000000	0.000000	0.160805	0.163314	
67135.000000	0.001574	0.001574	0.061913	0.000000	0.143219	
67156.000000	0.000000	0.000000	0.064296	0.044081	0.148732	
67167.000000	0.011355	0.011355	0.033335	0.022855	0.077112	
70077.000000	0.000000	0.000000	0.105669	0.074150	0.000000	
70093.000000	0.000805	0.000805	0.047617	0.000000	0.040264	
70219.000000	0.000000	0.000000	0.080941	0.121310	0.084583	
70257.000000	0.004977	0.004977	0.037829	0.056697	0.039532	
71324.000000	0.000000	0.000000	0.089043	0.133453	0.093051	
71345.000000	0.000851	0.000851	0.000000	0.100090	0.069661	
71431.000000	0.000000	0.000000	0.046143	0.057198	0.039742	
73636.000000	0.019144	0.019144	0.050188	0.062212	0.043226	
75311.000000	0.000000	0.000000	0.095444	0.117128	0.000000	
75324.000000	0.005500	0.005500	0.049117	0.060276	0.011169	
76450.000000	0.000000	0.000000	0.071876	0.088206	0.016344	
76471.000000	0.000134	0.000134	0.056466	0.000000	0.012949	
76474.000000	0.000000	0.000000	0.074217	0.000022	0.017020	
85623.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
86000.000000	0.000000	0.000000	0.017876	0.000000	0.005450	
86475.000000	0.002597	0.002597	0.008377	0.002672	0.000000	
86483.000000	0.000000	0.000000	0.017345	0.005533	0.002438	
86489.000000	0.001922	0.001922	0.014604	0.000000	0.002053	
86688.000000	0.000000	0.000000	0.052265	0.000000	0.000000	
86779.000000	0.004759	0.004759	0.015652	0.004759	0.008843	
87329.000000	0.000000	0.000000	0.000000	0.000000	0.040781	
87756.000000	0.000375	0.000375	0.027852	0.000375	0.000000	
87801.000000	0.000000	0.000000	0.053849	0.000000	0.042254	
87899.000000	0.006000	0.006000	0.033494	0.000000	0.026282	
88400.000000	0.000000	0.000000	0.052547	0.000000	0.041233	
88599.000000	0.001591	0.001591	0.023963	0.013307	0.018803	
88622.000000	0.000000	0.000000	0.049839	0.027677	0.039108	
88645.000000	0.002024	0.002024	0.024341	0.013517	0.019100	
88900.000000	0.000000	0.000000	0.036059	0.020024	0.028295	
89013.000000	0.002189	0.002189	0.027315	0.015169	0.021434	
89168.000000	0.000000	0.000000	0.062258	0.034573	0.000000	
89357.000000	0.001698	0.001698	0.022439	0.012725	0.003586	
89428.000000	0.000000	0.000000	0.042250	0.023960	0.006753	
89519.000000	0.001198	0.001198	0.000000	0.000000	0.003956	
89537.000000	0.000000	0.000000	0.000000	0.034678	0.024231	
90411.000000	0.011721	0.011721	0.015728	0.019435	0.000000	
90865.000000	0.000000	0.000000	0.010807	0.000000	0.005888	
90893.000000	0.000236	0.000236	0.000000	0.000000	0.000473	
90942.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
91321.000000	0.000125	0.000125	0.004168	0.000000	0.001657	
91338.000000	0.000000	0.000000	0.010715	0.000000	0.004259	
91406.000000	0.000828	0.000828	0.004780	0.014421	0.001515	
91461.000000	0.000000	0.000000	0.011906	0.035918	0.000000	
91604.000000	0.002394	0.002394	0.005922	0.017866	0.015189	
91748.000000	0.000000	0.000000	0.000000	0.035002	0.030732	
91937.000000	0.001075	0.001075	0.005376	0.011675	0.010251	
91939.000000	0.000000	0.000000	0.010281	0.022327	0.019603	
91948.000000	0.000250	0.000250	0.006131	0.013314	0.011690	
91978.000000	0.000000	0.000000	0.012747	0.027684	0.024307	
91984.000000	0.000548	0.000548	0.006886	0.014954	0.013130	
92054.000000	0.000000	0.000000	0.011476	0.024922	0.021882	
92104.000000	0.000917	0.000917	0.006123	0.013298	0.011676	
92197.000000	0.000000	0.000000	0.007944	0.017253	0.015149	
92443.000000	0.002524	0.002524	0.000000	0.021280	0.018684	
92531.000000	0.000000	0.000000	0.038520	0.000000	0.000000	
92827.000000	0.004213	0.004213	0.009153	0.007749	0.000000	
93116.000000	0.000000	0.000000	0.016453	0.014705	0.016297	
93217.000000	0.001563	0.001563	0.000000	0.008155	0.012223	
93277.000000	0.000000	0.000000	0.011101	0.000000	0.015210	
93465.000000	0.002255	0.002255	0.007372	0.036225	0.009195	
93601.000000	0.000000	0.000000	0.012125	0.059585	0.015125	
93952.000000	0.019615	0.019615	0.000000	0.057539	0.000000	
95311.000000	0.000000	0.000000	0.000000	0.139160	0.000000	
95388.000000	0.000964	0.000964	0.010244	0.040413	0.000000	
95431.000000	0.000000	0.000000	0.019958	0.078738	0.000000	
95724.000000	0.002553	0.002553	0.006006	0.023695	0.003792	
95973.000000	0.000000	0.000000	0.011595	0.045743	0.007321	
95987.000000	0.000127	0.000127	0.010895	0.000000	0.000000	
96766.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
96771.000000	0.000859	0.000859	0.001936	0.001827	0.000000	
96897.000000	0.000000	0.000000	0.003677	0.003470	0.001839	
96913.000000	0.000187	0.000187	0.003311	0.000000	0.000000	
96987.000000	0.000000	0.000000	0.000000	0.019326	0.003983	
97024.000000	0.001364	0.001364	0.004502	0.007734	0.001594	
97206.000000	0.000000	0.000000	0.011256	0.019336	0.000000	
97239.000000	0.000185	0.000185	0.003943	0.006773	0.003681	
97240.000000	0.000000	0.000000	0.006571	0.011289	0.006135	
97494.000000	0.002361	0.002361	0.000000	0.009521	0.005174	
97548.000000	0.000000	0.000000	0.000631	0.010044	0.005459	
97572.000000	0.000610	0.000610	0.000000	0.012635	0.000000	
97608.000000	0.000000	0.000000	0.001957	0.015811	0.001233	
97610.000000	0.000506	0.000506	0.001012	0.000000	0.000523	
97667.000000	0.000000	0.000000	0.008455	0.100583	0.000000	
98044.000000	0.010129	0.010129	0.000000	0.065708	0.000000	
98566.000000	0.000000	0.000000	0.023056	0.092033	0.000000	
99505.000000	0.008139	0.008139	0.000000	0.045994	0.012492	
99598.000000	0.000000	0.000000	0.018188	0.057274	0.015556	
100057.000000	0.003254	0.003254	0.009832	0.030961	0.000000	
100211.000000	0.000000	0.000000	0.031709	0.099853	0.000000	
100372.000000	0.002602	0.002602	0.012954	0.040791	0.004078	
100583.000000	0.000000	0.000000	0.000000	0.082590	0.008256	
101367.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
101478.000000	0.000000	0.000000	0.002144	0.004287	0.000000	
101641.000000	0.001203	0.001203	0.000000	0.002406	0.001203	
101776.000000	0.000000	0.000000	0.007174	0.000000	0.000000	
101900.000000	0.021448	0.021448	0.022423	0.048340	0.000000	
104502.000000	0.000000	0.000000	0.000000	0.077674	0.038179	
104859.000000	0.002485	0.002485	0.002485	0.036671	0.000000	
104910.000000	0.000000	0.000000	0.000000	0.204023	0.000000	
105057.000000	0.001264	0.001264	0.001264	0.000000	0.015296	
105239.000000	0.000000	0.000000	0.000000	0.018418	0.034782	
105304.000000	0.005778	0.005778	0.025079	0.007331	0.016447	
106158.000000	0.000000	0.000000	0.062343	0.000000	0.040885	
106572.000000	0.003563	0.003563	0.020995	0.005795	0.000000	
106824.000000	0.000000	0.000000	0.046105	0.012725	0.004900	
106989.000000	0.004221	0.004221	0.037474	0.000000	0.000000	
107266.000000	0.000000	0.000000	0.029111	0.045521	0.002596	
107346.000000	0.001248	0.001248	0.000000	0.050466	0.000000	
107414.000000	0.000000	0.000000	0.021455	0.083857	0.000000	
107590.000000	0.003091	0.003091	0.009032	0.035300	0.003091	
107938.000000	0.000000	0.000000	0.021039	0.082233	0.000000	
108010.000000	0.002657	0.002657	0.011861	0.046359	0.000000	
108281.000000	0.000000	0.000000	0.000000	0.060935	0.006446	
108643.000000	0.006689	0.006689	0.012070	0.040351	0.000000	
109273.000000	0.000000	0.000000	0.015953	0.053330	0.020667	
109441.000000	0.003491	0.003491	0.000000	0.045510	0.017637	
109732.000000	0.000000	0.000000	0.007733	0.053188	0.020612	
110021.000000	0.001752	0.001752	0.005255	0.036143	0.014006	
110022.000000	0.000000	0.000000	0.000000	0.111966	0.043391	
110213.000000	0.002944	0.002944	0.000000	0.074644	0.000000	
110258.000000	0.000000	0.000000	0.038339	0.124802	0.000000	
110944.000000	0.007270	0.007270	0.015467	0.000000	0.000000	
111200.000000	0.000000	0.000000	0.026857	0.000000	0.017713	
111260.000000	0.001818	0.001818	0.013835	0.009298	0.009860	
111494.000000	0.000000	0.000000	0.000000	0.020362	0.018128	
111810.000000	0.002649	0.002649	0.003697	0.009160	0.008155	
111929.000000	0.000000	0.000000	0.009291	0.022102	0.000000	
111982.000000	0.000470	0.000470	0.000000	0.012816	0.000000	
111988.000000	0.000000	0.000000	0.000000	0.000000	0.015850	
112150.000000	0.001762	0.001762	0.000000	0.054585	0.004968	
112220.000000	0.000000	0.000000	0.056181	0.138307	0.012587	
112410.000000	0.021249	0.021249	0.052520	0.126379	0.000000	
113401.000000	0.000000	0.000000	0.055841	0.134371	0.023014	
113613.000000	0.005134	0.005134	0.054497	0.131137	0.000000	
113676.000000	0.000000	0.000000	0.000000	0.209388	0.058249	
113690.000000	0.000425	0.000425	0.008706	0.114727	0.031916	
113702.000000	0.000000	0.000000	0.011654	0.153573	0.042722	
114197.000000	0.010643	0.010643	0.000000	0.090176	0.025086	
114531.000000	0.000000	0.000000	0.010060	0.137206	0.038169	
114712.000000	0.005075	0.005075	0.000000	0.137641	0.000000	
114790.000000	0.000000	0.000000	0.022175	0.143270	0.205457	
115204.000000	0.007071	0.007071	0.012899	0.083341	0.119515	
115387.000000	0.000000	0.000000	0.000000	0.184805	0.265020	
115557.000000	0.002508	0.002508	0.005791	0.064162	0.092012	
115662.000000	0.000000	0.000000	0.012794	0.141757	0.203287	
115674.000000	0.003664	0.003664	0.009576	0.000000	0.150983	
115905.000000	0.000000	0.000000	0.000000	0.000000	0.677713	
115963.000000	0.002942	0.002942	0.002942	0.006014	0.076311	
116291.000000	0.000000	0.000000	0.000000	0.020529	0.260504	
116366.000000	0.005814	0.005814	0.000000	0.000000	0.173757	
116626.000000	0.000000	0.000000	0.021389	0.050486	0.173819	
116653.000000	0.000295	0.000295	0.011024	0.026020	0.089584	
116659.000000	0.000000	0.000000	0.021029	0.049636	0.170894	
116988.000000	0.007534	0.007534	0.016086	0.037970	0.130729	
117236.000000	0.000000	0.000000	0.000000	0.084508	0.290953	
117931.000000	0.007581	0.007581	0.011801	0.030076	0.103550	
117969.000000	0.000000	0.000000	0.039744	0.000000	0.348744	
118339.000000	0.010880	0.010880	0.000000	0.000000	0.280743	
118357.000000	0.000000	0.000000	0.009342	0.000000	0.299773	
118384.000000	0.002440	0.002440	0.002852	0.002440	0.091507	
118624.000000	0.000000	0.000000	0.000000	0.000000	0.662657	
119796.000000	0.020409	0.020409	0.036564	0.055104	0.137561	
120164.000000	0.000000	0.000000	0.042481	0.079929	0.000000	
121015.000000	0.012564	0.012564	0.000000	0.033617	0.012564	
121280.000000	0.000000	0.000000	0.009263	0.103204	0.000000	
121283.000000	0.000141	0.000141	0.000000	0.056840	0.042204	
121289.000000	0.000000	0.000000	0.000000	0.112167	0.083284	
121938.000000	0.025026	0.025026	0.053241	0.000000	0.051898	
122631.000000	0.000000	0.000000	0.064473	0.017614	0.062847	
122718.000000	0.003215	0.003215	0.056296	0.000000	0.000000	
122757.000000	0.000000	0.000000	0.060575	0.000000	0.297606	
123041.000000	0.004255	0.004255	0.025335	0.023646	0.124473	
123145.000000	0.000000	0.000000	0.000000	0.086791	0.455290	
123348.000000	0.003936	0.003936	0.006746	0.030750	0.161311	
123421.000000	0.000000	0.000000	0.011322	0.051606	0.270714	
123545.000000	0.004889	0.004889	0.000000	0.033891	0.177789	
123732.000000	0.000000	0.000000	0.003567	0.038842	0.203756	
123743.000000	0.002101	0.009126	0.000000	0.035387	0.185634	
123860.000000	0.000000	0.009096	0.007002	0.035273	0.185035	
123916.000000	0.001492	0.007277	0.005602	0.028217	0.148021	
123974.000000	0.000000	0.011238	0.008651	0.043579	0.228609	
123980.000000	0.000866	0.012669	0.009753	0.000000	0.257716	
124012.000000	0.000000	0.012639	0.009729	0.000887	0.257095	
124019.000000	0.000502	0.000000	0.000000	0.000000	0.516385	
124023.000000	0.000000	0.000000	0.009036	0.013964	0.387099	
124062.000000	0.001556	0.001556	0.004563	0.007052	0.195482	
124113.000000	0.000000	0.000000	0.009228	0.014262	0.395348	
124135.000000	0.001373	0.000000	0.006248	0.009657	0.267685	
124171.000000	0.000000	0.000000	0.000000	0.017262	0.478512	
124191.000000	0.000509	0.000509	0.000509	0.006105	0.169244	
124205.000000	0.000000	0.000000	0.000000	0.017415	0.482756	
124245.000000	0.001889	0.004395	0.003422	0.000000	0.211501	
124306.000000	0.000000	0.004197	0.003268	0.000000	0.201982	
124327.000000	0.001249	0.005646	0.000000	0.001249	0.271733	
124358.000000	0.000000	0.000000	0.100966	0.000000	0.473044	
124385.000000	0.007937	0.000000	0.050819	0.000000	0.238095	
124735.000000	0.000000	0.000000	0.093541	0.000000	0.438257	
124833.000000	0.009015	0.000000	0.035385	0.040706	0.165786	
125350.000000	0.000000	0.000000	0.062186	0.071537	0.291353	
125426.000000	0.001295	0.000000	0.036790	0.042322	0.172368	
125435.000000	0.000000	0.002319	0.047035	0.054108	0.220369	
125545.000000	0.002319	0.000000	0.047035	0.054108	0.220369	
125554.000000	0.000000	0.000000	0.000000	0.095037	0.387060	
125646.000000	0.003699	0.003699	0.015053	0.037357	0.152146	
125829.000000	0.000000	0.000000	0.024867	0.061712	0.251338	
126156.000000	0.007745	0.000000	0.025948	0.064395	0.262262	
126163.000000	0.000000	0.000000	0.000000	0.116270	0.473539	
126182.000000	0.006894	0.000000	0.082370	0.000000	0.315693	
126410.000000	0.000000	0.009526	0.055225	0.023692	0.211657	
126428.000000	0.004419	0.008552	0.049581	0.021271	0.190024	
126673.000000	0.000000	0.000000	0.059776	0.025644	0.229096	
126754.000000	0.001906	0.000000	0.068580	0.029421	0.262840	
126755.000000	0.000000	0.000000	0.082609	0.035440	0.316609	
127103.000000	0.008825	0.000000	0.074624	0.000000	0.286004	
127104.000000	0.000000	0.012290	0.074624	0.000000	0.286004	
127149.000000	0.004587	0.011433	0.069420	0.000000	0.266058	
127299.000000	0.000000	0.009214	0.055949	0.011243	0.214430	
127394.000000	0.002436	0.000000	0.057506	0.011556	0.220399	
127424.000000	0.000000	0.011565	0.071395	0.014347	0.273630	
127455.000000	0.002839	0.008377	0.051718	0.010393	0.198214	
127586.000000	0.000000	0.011057	0.068263	0.000000	0.261624	
127710.000000	0.005662	0.000000	0.000000	0.000000	0.392849	
127749.000000	0.000000	0.002216	0.056008	0.008576	0.464067	
127764.000000	0.002233	0.000000	0.067741	0.010372	0.561279	
127794.000000	0.000000	0.000000	0.090321	0.013829	0.748372	
127874.000000	0.006812	0.047156	0.055681	0.000000	0.461360	
127961.000000	0.000000	0.055646	0.065707	0.000000	0.544427	
128016.000000	0.014017	0.035927	0.042423	0.000000	0.351504	
128412.000000	0.000000	0.035968	0.042471	0.012321	0.351905	
