Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
116988.000000	0.006114	0.006114	0.013055	0.030815	0.106094	
117236.000000	0.000000	0.000000	0.000000	0.070914	0.244150	
117931.000000	0.007761	0.007761	0.012080	0.030788	0.106002	
117969.000000	0.000000	0.000000	0.010901	0.000000	0.095651	
118339.000000	0.006395	0.006395	0.000000	0.000000	0.165018	
118357.000000	0.000000	0.000000	0.007615	0.000000	0.244369	
118384.000000	0.002758	0.002758	0.003222	0.002758	0.103408	
118624.000000	0.000000	0.000000	0.000000	0.000000	0.477572	
119796.000000	0.014580	0.014580	0.026121	0.039366	0.098274	
120164.000000	0.000000	0.000000	0.018746	0.035272	0.000000	
121015.000000	0.013787	0.013787	0.000000	0.036890	0.013787	
121280.000000	0.000000	0.000000	0.002560	0.028520	0.000000	
121283.000000	0.000114	0.000114	0.000000	0.046212	0.034313	
121289.000000	0.000000	0.000000	0.000000	0.047678	0.035401	
121938.000000	0.017722	0.017722	0.037702	0.000000	0.036751	
122631.000000	0.000000	0.000000	0.048710	0.013308	0.047482	
122718.000000	0.002177	0.002177	0.038109	0.000000	0.000000	
122757.000000	0.000000	0.000000	0.059192	0.000000	0.290807	
123041.000000	0.004024	0.004024	0.023960	0.022363	0.117716	
123145.000000	0.000000	0.000000	0.000000	0.060822	0.319063	
123348.000000	0.001494	0.001494	0.002560	0.011667	0.061202	
123421.000000	0.000000	0.000000	0.008304	0.037852	0.198567	
123545.000000	0.002121	0.002121	0.000000	0.014703	0.077129	
123732.000000	0.000000	0.000000	0.001641	0.017874	0.093763	
123743.000000	0.000796	0.003457	0.000000	0.013405	0.070322	
123860.000000	0.000000	0.008268	0.006365	0.032060	0.168183	
123916.000000	0.000568	0.002771	0.002133	0.010746	0.056372	
123974.000000	0.000000	0.003464	0.002667	0.013433	0.070466	
123980.000000	0.000210	0.003080	0.002371	0.000000	0.062648	
124012.000000	0.000000	0.003882	0.002989	0.000272	0.078974	
124019.000000	0.000306	0.000000	0.000000	0.000000	0.314927	
124023.000000	0.000000	0.000000	0.004893	0.007562	0.209629	
124062.000000	0.001000	0.001000	0.002933	0.004532	0.125639	
124113.000000	0.000000	0.000000	0.005329	0.008235	0.228283	
124135.000000	0.000878	0.000000	0.003996	0.006176	0.171212	
124171.000000	0.000000	0.000000	0.000000	0.011331	0.314097	
124191.000000	0.000408	0.000408	0.000408	0.004899	0.135812	
124205.000000	0.000000	0.000000	0.000000	0.003980	0.110327	
124245.000000	0.000841	0.001958	0.001525	0.000000	0.094221	
124306.000000	0.000000	0.008614	0.006708	0.000000	0.414563	
124327.000000	0.001430	0.006460	0.000000	0.001430	0.310922	
124358.000000	0.000000	0.000000	0.121815	0.000000	0.570725	
124385.000000	0.013788	0.000000	0.088287	0.000000	0.413642	
124735.000000	0.000000	0.000000	0.027878	0.000000	0.130614	
124833.000000	0.004992	0.000000	0.019596	0.022543	0.091812	
125350.000000	0.000000	0.000000	0.079755	0.091748	0.373664	
125426.000000	0.002296	0.000000	0.065204	0.075009	0.305491	
125435.000000	0.000000	0.002949	0.059816	0.068811	0.280248	
125545.000000	0.000967	0.000000	0.019625	0.022577	0.091949	
125554.000000	0.000000	0.000000	0.000000	0.137780	0.561143	
125646.000000	0.001272	0.001272	0.005177	0.012847	0.052324	
125829.000000	0.000000	0.000000	0.009833	0.024403	0.099388	
126156.000000	0.008528	0.000000	0.028572	0.070906	0.288780	
126163.000000	0.000000	0.000000	0.000000	0.032119	0.130811	
126182.000000	0.002433	0.000000	0.029067	0.000000	0.111402	
126410.000000	0.000000	0.013606	0.078885	0.033842	0.302334	
126428.000000	0.005624	0.010885	0.063108	0.027074	0.241867	
126673.000000	0.000000	0.000000	0.096854	0.041551	0.371202	
126754.000000	0.002182	0.000000	0.078527	0.033688	0.300961	
126755.000000	0.000000	0.000000	0.104243	0.044721	0.399522	
127103.000000	0.012158	0.000000	0.102804	0.000000	0.394007	
127104.000000	0.000000	0.005485	0.033305	0.000000	0.127646	
127149.000000	0.001492	0.003718	0.022576	0.000000	0.086526	
127299.000000	0.000000	0.013717	0.083288	0.016737	0.319210	
127394.000000	0.003586	0.000000	0.084663	0.017013	0.324478	
127424.000000	0.000000	0.002876	0.017753	0.003568	0.068041	
127455.000000	0.001067	0.003150	0.019444	0.003907	0.074521	
127586.000000	0.000000	0.024579	0.151740	0.000000	0.581558	
127710.000000	0.011587	0.000000	0.000000	0.000000	0.803952	
127749.000000	0.000000	0.000494	0.012498	0.001914	0.103554	
127764.000000	0.000370	0.000000	0.011233	0.001720	0.093074	
127794.000000	0.000000	0.000000	0.011724	0.001795	0.097142	
127874.000000	0.006038	0.041797	0.049354	0.000000	0.408931	
127961.000000	0.000000	0.011325	0.013372	0.000000	0.110800	
128016.000000	0.003304	0.008468	0.009999	0.000000	0.082850	
128412.000000	0.000000	0.008472	0.010003	0.002902	0.082883	
