Position	Rsbk[0]	Rsbk[1]	Rsbk[2]	Rsbk[3]	Rsbk[4]	
107590.000000	0.037194	1.661526	0.041684	0.224515	0.281408	
107938.000000	0.037194	1.661526	0.041684	0.224515	0.281408	
108010.000000	0.046492	0.000000	0.052106	0.279463	0.350579	
108281.000000	0.037194	0.106787	0.041684	0.223570	0.280463	
108643.000000	0.037194	0.106787	0.041684	0.223570	0.280463	
109273.000000	0.000000	0.177978	0.000000	0.372617	0.467439	
109441.000000	0.025277	0.106787	0.025277	0.223570	0.280463	
109732.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
110021.000000	1.049789	4.435021	1.049789	9.285232	11.648101	
110022.000000	1.049789	4.435021	1.049789	9.285232	11.648101	
110213.000000	1.049789	4.435021	1.049789	9.285232	11.648101	
110258.000000	1.049789	4.435021	1.049789	9.285232	11.648101	
110944.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
111200.000000	0.000000	0.811979	0.000000	2.162350	2.106467	
111260.000000	0.068605	0.487188	0.068605	1.297410	1.263880	
111494.000000	0.068605	0.487188	0.068605	1.297410	1.263880	
111810.000000	0.068605	0.487188	0.068605	1.297410	1.263880	
111929.000000	0.068605	0.487188	0.068605	1.297410	1.263880	
111982.000000	0.068605	0.487188	0.068605	1.297410	1.263880	
111988.000000	0.000000	0.811979	0.000000	2.162350	2.106467	
112150.000000	0.208542	0.487188	0.076011	1.297410	1.263880	
112220.000000	0.208542	0.487188	0.076011	1.297410	1.263880	
112410.000000	0.208542	0.487188	0.076011	1.297410	1.263880	
113401.000000	0.260677	0.608985	0.000000	1.621763	1.579850	
113613.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
113676.000000	0.020600	0.102747	0.007692	0.127008	0.028534	
113690.000000	0.020600	0.102747	0.007692	0.127008	0.028534	
113702.000000	0.020600	0.102747	0.007692	0.127008	0.028534	
114197.000000	0.020600	0.102747	0.007692	0.127008	0.028534	
114531.000000	0.000000	0.171244	0.000000	0.211681	0.047557	
114712.000000	0.003370	0.102747	0.003370	0.127008	0.028534	
114790.000000	0.003370	0.102747	0.003370	0.127008	0.028534	
115204.000000	0.000000	0.171244	0.000000	0.211681	0.047557	
115387.000000	0.000000	0.171244	0.000000	0.211681	0.047557	
115557.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
115662.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
115674.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
115905.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
115963.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116291.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116366.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116626.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116653.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116659.000000	0.024073	0.102747	0.018953	0.127008	0.028534	
116988.000000	0.030092	0.128433	0.023691	0.158760	0.000000	
117236.000000	0.024073	0.102747	0.018953	0.127008	0.011296	
117931.000000	0.030092	0.128433	0.000000	0.158760	0.014120	
117969.000000	0.024073	0.102747	0.001831	0.127008	0.011296	
118339.000000	0.000000	0.171244	0.000000	0.211681	0.018827	
118357.000000	0.000000	0.171244	0.000000	0.211681	0.018827	
118384.000000	0.009419	0.128433	0.050809	0.158760	0.000000	
118624.000000	0.007535	0.102747	0.040647	0.127008	0.018719	
119796.000000	0.000000	0.128433	0.050809	0.158760	0.023399	
120164.000000	0.026201	0.102747	0.040647	0.127008	0.018719	
121015.000000	0.032751	0.128433	0.050809	0.158760	0.000000	
121280.000000	0.026201	0.102747	0.040647	0.127008	0.010206	
121283.000000	0.026201	0.102747	0.040647	0.127008	0.010206	
121289.000000	0.026201	0.102747	0.040647	0.127008	0.010206	
121938.000000	0.026201	0.102747	0.040647	0.127008	0.010206	
122631.000000	0.032751	0.128433	0.050809	0.158760	0.000000	
122718.000000	0.026201	0.102747	0.040647	0.127008	0.021695	
122757.000000	0.026201	0.102747	0.040647	0.127008	0.021695	
123041.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
123145.000000	0.003501	0.102747	0.003501	0.127008	0.021695	
123348.000000	0.003501	0.102747	0.003501	0.127008	0.021695	
123421.000000	0.003501	0.102747	0.003501	0.127008	0.021695	
123545.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
123732.000000	0.000889	0.102747	0.000889	0.127008	0.021695	
123743.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
123860.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
123916.000000	0.000512	0.102747	0.000512	0.127008	0.021695	
123974.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
123980.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124012.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124019.000000	0.000049	0.102747	0.000049	0.127008	0.021695	
124023.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124062.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124113.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124135.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124171.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124191.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124205.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124245.000000	0.001055	0.102747	0.001055	0.127008	0.021695	
124306.000000	0.001055	0.102747	0.001055	0.127008	0.021695	
124327.000000	0.001055	0.102747	0.001055	0.127008	0.021695	
124358.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
124385.000000	0.003703	0.102747	0.003703	0.127008	0.021695	
124735.000000	0.003703	0.102747	0.003703	0.127008	0.021695	
124833.000000	0.000000	0.171244	0.000000	0.211681	0.036158	
125350.000000	0.003867	0.000000	0.003867	0.211681	0.000000	
125426.000000	0.000000	0.075307	0.000000	0.000000	0.000000	
125435.000000	0.000000	0.025439	0.000000	0.157489	0.051574	
125545.000000	0.000987	0.015263	0.000987	0.094493	0.030944	
125554.000000	0.000987	0.015263	0.000987	0.094493	0.030944	
125646.000000	0.000000	0.025439	0.000000	0.157489	0.051574	
125829.000000	0.000000	0.019079	0.002861	0.118117	0.038680	
126156.000000	0.000000	0.025439	0.000000	0.157489	0.051574	
126163.000000	0.000117	0.015263	0.000117	0.094493	0.030944	
126182.000000	0.000000	0.025439	0.000000	0.157489	0.051574	
126410.000000	0.002284	0.015263	0.002284	0.094493	0.030944	
126428.000000	0.002284	0.015263	0.002284	0.094493	0.030944	
126673.000000	0.000000	0.025439	0.000000	0.157489	0.051574	
126754.000000	0.003707	0.015263	0.003707	0.094493	0.030944	
126755.000000	0.003707	0.015263	0.003707	0.094493	0.030944	
127103.000000	0.003707	0.015263	0.003707	0.094493	0.030944	
127104.000000	0.003707	0.015263	0.003707	0.094493	0.030944	
127149.000000	0.000000	0.000000	0.000000	0.236132	0.077260	
127299.000000	0.001100	0.013217	0.001100	0.094453	0.030904	
127394.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
127424.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
127455.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
127586.000000	0.001431	0.016521	0.000000	0.118066	0.038630	
127710.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
127749.000000	0.001687	0.013217	0.000444	0.094453	0.030904	
127764.000000	0.001687	0.013217	0.000444	0.094453	0.030904	
127794.000000	0.002109	0.016521	0.000000	0.118066	0.038630	
127874.000000	0.001687	0.013217	0.000749	0.094453	0.030904	
127961.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
128016.000000	0.000000	0.016521	0.002530	0.118066	0.038630	
128412.000000	0.000000	0.022028	0.000000	0.157422	0.051506	
128482.000000	0.005013	0.013217	0.005013	0.094453	0.030904	
128633.000000	0.005013	0.013217	0.005013	0.094453	0.030904	
128760.000000	0.006266	0.000000	0.006266	0.118066	0.038630	
128996.000000	0.008355	0.000000	0.008355	0.157422	0.000000	
129015.000000	0.000000	0.203954	0.000000	0.158745	0.045934	
129180.000000	0.000000	0.203954	0.000000	0.158745	0.045934	
129378.000000	0.011763	0.122372	0.011763	0.095247	0.027560	
129458.000000	0.011763	0.122372	0.011763	0.095247	0.027560	
130185.000000	0.011763	0.122372	0.011763	0.095247	0.027560	
130519.000000	0.011763	0.122372	0.011763	0.095247	0.027560	
130660.000000	0.000000	0.203954	0.000000	0.158745	0.045934	
130675.000000	0.007338	0.122372	0.007338	0.095247	0.027560	
131373.000000	0.007338	0.122372	0.007338	0.095247	0.027560	
131597.000000	0.000000	0.203954	0.000000	0.158745	0.045934	
131884.000000	0.038650	0.122372	0.038650	0.095247	0.027560	
132268.000000	0.048313	0.152965	0.048313	0.119059	0.000000	
132545.000000	0.038650	0.122372	0.038650	0.095247	0.032672	
135208.000000	0.038650	0.122372	0.038650	0.095247	0.032672	
135958.000000	0.038650	0.122372	0.038650	0.095247	0.032672	
136135.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
136154.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
136243.000000	0.330078	53.218750	0.330078	16.066406	0.000000	
136259.000000	0.264063	42.575000	0.264063	12.853125	19.962500	
136307.000000	0.000000	70.958333	0.000000	21.421875	33.270833	
136351.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
136563.000000	0.005646	0.312692	0.005646	0.094400	0.146615	
136587.000000	0.000000	0.521154	0.000000	0.157333	0.244358	
136725.000000	0.098391	0.390865	0.000000	0.118000	0.183268	
137109.000000	0.078712	0.312692	0.021506	0.094400	0.146615	
137463.000000	0.078712	0.312692	0.021506	0.094400	0.146615	
138245.000000	0.098391	0.390865	0.000000	0.118000	0.183268	
138268.000000	0.078712	0.312692	0.041978	0.094400	0.146615	
139978.000000	0.078712	0.312692	0.041978	0.094400	0.146615	
140193.000000	0.000000	0.521154	0.000000	0.157333	0.244358	
140322.000000	0.002539	0.390865	0.002539	0.000000	0.183268	
140370.000000	0.000000	0.522148	0.000000	0.474179	0.245352	
141282.000000	0.024696	0.313289	0.024696	0.284508	0.147211	
141787.000000	0.024696	0.313289	0.024696	0.284508	0.147211	
142017.000000	0.000000	0.522148	0.000000	0.474179	0.245352	
142333.000000	0.009135	0.313289	0.009135	0.284508	0.147211	
142554.000000	0.009135	0.313289	0.009135	0.284508	0.147211	
142592.000000	0.000000	0.522148	0.000000	0.474179	0.245352	
142639.000000	0.008056	0.313289	0.008056	0.284508	0.147211	
142691.000000	0.013427	0.000000	0.013427	0.473261	0.000000	
142735.000000	0.008056	0.756415	0.008056	0.284611	0.070324	
143198.000000	0.000000	1.260692	0.000000	0.474352	0.117206	
143309.000000	0.057918	0.756415	0.057918	0.284611	0.070324	
144160.000000	0.057918	0.756415	0.057918	0.284611	0.070324	
144868.000000	0.057918	0.756415	0.057918	0.284611	0.070324	
145266.000000	0.057918	0.756415	0.057918	0.284611	0.070324	
145277.000000	0.057918	0.756415	0.057918	0.284611	0.070324	
146277.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
146283.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
146684.000000	0.108501	3.785985	0.108501	1.424526	0.196611	
146735.000000	0.108501	3.785985	0.108501	1.424526	0.196611	
148121.000000	0.000000	6.309975	0.000000	2.374210	0.327685	
148269.000000	0.019673	4.732481	0.019673	1.780658	0.000000	
148308.000000	0.015738	3.785985	0.015738	1.424526	0.034578	
148356.000000	0.000000	6.309975	0.000000	2.374210	0.057630	
148357.000000	0.033458	4.732481	0.000000	1.780658	0.043222	
148425.000000	0.033458	4.732481	0.000000	1.780658	0.043222	
148754.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
148800.000000	0.000000	784.690476	0.000000	295.250000	19.750000	
148814.000000	7.357143	470.814286	7.357143	177.150000	11.850000	
149151.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
149257.000000	0.358885	22.966551	0.358885	8.641463	0.578049	
149277.000000	0.358885	22.966551	0.358885	8.641463	0.578049	
149284.000000	0.358885	22.966551	0.358885	8.641463	0.578049	
149360.000000	0.000000	38.277584	0.000000	14.402439	0.963415	
149539.000000	0.064111	22.966551	0.064111	8.641463	0.578049	
149544.000000	0.000000	38.277584	0.000000	14.402439	0.963415	
149567.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
149575.000000	0.960000	439.426667	1.040000	165.340000	11.060000	
149590.000000	0.960000	439.426667	1.040000	165.340000	11.060000	
149623.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
149632.000000	0.000000	6.682279	0.015815	2.514294	0.021290	
149635.000000	0.000000	8.909705	0.000000	3.352393	0.028386	
149830.000000	0.103204	6.682279	0.211071	2.514294	0.000000	
150004.000000	0.082563	5.345823	0.168856	2.011436	0.574453	
150238.000000	0.082563	5.345823	0.168856	2.011436	0.574453	
150245.000000	0.000000	6.682279	0.211071	2.514294	0.718066	
150682.000000	0.050284	5.345823	0.168856	2.011436	0.574453	
150865.000000	0.000000	8.909705	0.000000	3.352393	0.957421	
151282.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
152020.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
152104.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
152195.000000	0.115911	4.211757	0.063514	1.584728	0.452588	
152282.000000	0.115911	4.211757	0.063514	1.584728	0.452588	
152376.000000	0.115911	4.211757	0.063514	1.584728	0.452588	
152742.000000	0.144888	5.264696	0.000000	1.980911	0.565735	
152799.000000	0.144888	5.261182	0.031709	0.000000	0.565735	
152806.000000	0.115911	4.208946	0.025367	0.127859	0.452588	
152964.000000	0.115911	4.208946	0.025367	0.127859	0.452588	
152966.000000	0.115911	4.208946	0.025367	0.127859	0.452588	
152972.000000	0.000000	7.014909	0.000000	0.213099	0.754313	
152979.000000	0.000000	7.014909	0.000000	0.213099	0.754313	
153031.000000	0.057955	4.208946	0.057955	0.127859	0.452588	
153099.000000	0.057955	4.208946	0.057955	0.127859	0.452588	
153355.000000	0.057955	4.208946	0.057955	0.127859	0.452588	
153452.000000	0.057955	4.208946	0.057955	0.127859	0.452588	
153465.000000	0.000000	10.522364	0.000000	0.319649	0.000000	
153592.000000	0.000000	7.014909	0.000000	0.213099	0.078594	
153613.000000	0.025623	4.208946	0.025623	0.127859	0.047157	
153760.000000	0.025623	4.208946	0.025623	0.127859	0.047157	
153846.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
153868.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
153927.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
153928.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
153977.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
153980.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
154202.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
154575.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
154614.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
154660.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
154872.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
155352.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
155354.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
155364.000000	0.236488	4.759393	0.236488	0.797327	0.218931	
155623.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
155697.000000	0.003851	1.864949	0.003851	0.312429	0.080408	
155759.000000	0.000000	3.108248	0.000000	0.520715	0.134013	
156096.000000	0.015317	1.864949	0.009683	0.312429	0.080408	
156101.000000	0.019146	2.331186	0.000000	0.390537	0.100510	
156196.000000	0.015317	1.864949	0.002803	0.312429	0.080408	
156200.000000	0.000000	3.108248	0.000000	0.520715	0.134013	
156291.000000	0.000000	3.108248	0.000000	0.520715	0.134013	
156485.000000	0.000000	3.108248	0.000000	0.520715	0.134013	
156496.000000	0.000000	3.108248	0.000000	0.520715	0.134013	
